WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f222m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.931192E-20
PIVWV    r 22175.11
BANDW    r 511.4591
TPEAK    r 0.2713668
EQUVW    r 401.4564
RECTW    r 1479.387
EMFLX    r 8.132304E-17
     21623.63     0.2381039
     21623.96     0.2385149
     21624.29     0.2386212
     21624.65     0.2386859
     21624.98     0.2387464
     21625.34     0.2388115
     21625.67      0.238872
     21626.02      0.238943
     21626.36     0.2390916
     21626.69     0.2392411
     21627.02     0.2393896
     21627.35     0.2395383
     21627.71     0.2396972
     21628.04      0.239822
     21628.37     0.2397802
     21628.73     0.2397355
     21629.06     0.2396937
      21629.4     0.2396516
     21629.75     0.2396069
     21630.08      0.239613
     21630.44     0.2397724
     21630.77     0.2399205
     21631.13     0.2400791
     21631.46     0.2402271
     21631.82     0.2403866
     21632.15      0.240605
     21632.48     0.2409082
     21632.82     0.2412134
     21633.17      0.241538
      21633.5     0.2418413
     21633.86     0.2421678
     21634.19     0.2422521
     21634.53     0.2421795
     21634.86     0.2421069
     21635.21     0.2420286
     21635.55     0.2419559
      21635.9     0.2418777
     21636.24     0.2418382
     21636.59     0.2418104
     21636.93     0.2417842
     21637.28     0.2417563
     21637.61     0.2417303
     21637.95     0.2417041
      21638.3     0.2419924
     21638.63     0.2423131
     21638.97     0.2426356
     21639.32     0.2429789
     21639.66     0.2433015
     21639.99     0.2436223
     21640.32     0.2435496
     21640.68     0.2434586
     21641.01     0.2433742
     21641.34     0.2432896
      21641.7     0.2431987
     21642.03     0.2431581
     21642.39     0.2435403
     21642.72     0.2438954
     21643.05     0.2442505
     21643.41     0.2446326
     21643.74     0.2449876
      21644.1     0.2452298
     21644.43     0.2451266
     21644.79     0.2450164
     21645.12     0.2449128
     21645.46     0.2448097
     21645.79     0.2447067
     21646.14     0.2446876
     21646.48     0.2447955
     21646.81     0.2449039
     21647.17     0.2450194
      21647.5     0.2451279
     21647.83     0.2452357
     21648.19     0.2453253
     21648.52     0.2453866
     21648.88     0.2454522
     21649.21     0.2455137
     21649.57     0.2455793
      21649.9     0.2456409
     21650.23     0.2457702
     21650.59     0.2459409
     21650.92     0.2460993
     21651.26     0.2462587
     21651.61     0.2464283
     21651.95     0.2465878
     21652.28     0.2470376
     21652.63     0.2475836
     21652.97      0.248091
      21653.3     0.2485985
     21653.66     0.2491444
     21653.99     0.2496518
     21654.35     0.2495247
     21654.68     0.2493854
     21655.01     0.2492451
     21655.37     0.2490961
      21655.7      0.248956
     21656.06     0.2488223
     21656.39     0.2487734
     21656.72     0.2487245
     21657.08     0.2486721
     21657.41     0.2486235
     21657.75     0.2485745
      21658.1     0.2485819
     21658.44     0.2487297
     21658.77     0.2488767
      21659.1     0.2490244
     21659.46     0.2491815
     21659.79     0.2493291
     21660.12     0.2494663
     21660.48     0.2495958
     21660.84     0.2497251
     21661.17     0.2498455
      21661.5     0.2499665
     21661.86     0.2500954
     21662.19     0.2501646
     21662.55     0.2501979
     21662.88     0.2502293
     21663.21     0.2502605
     21663.57      0.250294
     21663.91     0.2503256
     21664.24     0.2503881
      21664.6     0.2504689
     21664.93     0.2505439
     21665.26     0.2506195
     21665.59     0.2506944
     21665.95     0.2507752
     21666.29     0.2509486
     21666.64      0.251151
     21666.97     0.2513412
     21667.33     0.2515435
     21667.66     0.2517338
       21668.     0.2519228
     21668.35     0.2518041
     21668.69     0.2516898
     21669.04     0.2515682
     21669.38      0.251454
     21669.71     0.2513396
     21670.04     0.2512589
      21670.4     0.2514089
     21670.73     0.2515483
     21671.07     0.2516885
     21671.42     0.2518387
     21671.76     0.2519781
     21672.09     0.2521499
     21672.45      0.252425
     21672.78     0.2526809
     21673.14     0.2529562
     21673.47     0.2532119
      21673.8     0.2534692
     21674.16      0.253592
     21674.49     0.2535317
     21674.85     0.2534668
     21675.18     0.2534062
     21675.54     0.2533416
     21675.87     0.2532808
     21676.21     0.2533495
     21676.54     0.2534969
      21676.9     0.2536553
     21677.23     0.2538034
     21677.56     0.2539507
     21677.92     0.2541092
     21678.25     0.2543516
     21678.59     0.2546223
     21678.94      0.254914
     21679.28     0.2551862
     21679.63      0.255476
     21679.97     0.2557483
     21680.32     0.2556608
     21680.66     0.2555425
     21681.01     0.2554168
     21681.35     0.2552986
     21681.68     0.2551803
     21682.01     0.2550687
     21682.37     0.2550969
     21682.71     0.2551231
     21683.06     0.2551511
     21683.39     0.2551772
     21683.73     0.2552033
     21684.06     0.2552809
     21684.39       0.25558
     21684.75     0.2559018
     21685.11     0.2562237
     21685.44     0.2565244
     21685.78     0.2568233
     21686.13     0.2570138
     21686.47     0.2569842
     21686.82     0.2569525
     21687.16     0.2569229
     21687.49     0.2568932
     21687.85     0.2568613
     21688.18     0.2567427
     21688.51     0.2565506
     21688.87     0.2563438
     21689.21     0.2561506
     21689.54     0.2559573
     21689.87     0.2557653
     21690.23     0.2558662
     21690.56     0.2561228
     21690.92     0.2563976
     21691.25     0.2566528
     21691.61     0.2569274
     21691.94     0.2571842
     21692.28     0.2574905
     21692.63     0.2578291
     21692.97     0.2581437
     21693.32     0.2584824
     21693.66     0.2587989
     21693.99     0.2591153
     21694.35     0.2588512
     21694.68     0.2585919
     21695.02     0.2583341
     21695.37     0.2580563
     21695.71      0.257797
     21696.04     0.2575777
      21696.4     0.2576489
     21696.73     0.2577153
     21697.06     0.2577818
     21697.42      0.257853
     21697.76     0.2579196
     21698.11     0.2579786
     21698.45     0.2580088
     21698.78     0.2580388
     21699.14     0.2580709
     21699.47     0.2581013
     21699.83     0.2581335
     21700.16     0.2581356
      21700.5     0.2581078
     21700.83     0.2580802
     21701.19     0.2580504
     21701.52     0.2580226
     21701.88     0.2579928
     21702.21     0.2581836
     21702.54     0.2585019
     21702.88     0.2588201
     21703.24     0.2591607
     21703.57     0.2594771
     21703.93     0.2598178
     21704.26     0.2598318
     21704.59      0.259759
     21704.95      0.259681
     21705.31      0.259603
     21705.64     0.2595301
     21705.98     0.2594572
     21706.33     0.2596277
     21706.67     0.2598034
       21707.      0.259979
     21707.33     0.2601537
     21707.69     0.2603418
     21708.03     0.2605102
     21708.36       0.26059
     21708.72     0.2606756
     21709.05     0.2607557
     21709.38     0.2608356
     21709.74     0.2609212
     21710.08     0.2609479
     21710.43     0.2607831
     21710.77     0.2606291
     21711.13     0.2604643
     21711.46     0.2603103
     21711.82     0.2601454
     21712.15     0.2600892
     21712.48     0.2601519
     21712.84     0.2602198
     21713.17     0.2602825
     21713.51     0.2603455
     21713.84     0.2604086
      21714.2     0.2606099
     21714.53     0.2608975
     21714.87     0.2611851
     21715.22     0.2614928
     21715.56     0.2617804
     21715.89     0.2620679
     21716.25     0.2621432
     21716.58     0.2621204
     21716.94     0.2620959
     21717.28     0.2620732
     21717.63     0.2620486
     21717.97     0.2620258
      21718.3     0.2618935
     21718.66      0.261739
     21718.99     0.2615947
     21719.33     0.2614503
     21719.68     0.2612958
     21720.02     0.2611718
     21720.35     0.2614125
     21720.71     0.2616702
     21721.04     0.2619109
     21721.38     0.2621517
     21721.73     0.2624094
     21722.07     0.2626202
     21722.43     0.2627214
     21722.76     0.2628163
     21723.09     0.2629108
     21723.45     0.2630128
     21723.79     0.2631075
     21724.14     0.2631448
     21724.48     0.2630914
     21724.84     0.2630345
     21725.17     0.2629811
      21725.5     0.2629279
     21725.84     0.2628746
      21726.2     0.2629376
     21726.53     0.2630896
     21726.86     0.2632415
      21727.2     0.2633936
     21727.55     0.2635563
     21727.89     0.2637084
     21728.22      0.263817
     21728.58     0.2639102
     21728.91     0.2639972
     21729.27     0.2640908
     21729.61      0.264178
     21729.96     0.2642712
      21730.3     0.2642729
     21730.66     0.2642639
     21730.99     0.2642557
     21731.32     0.2642473
     21731.66     0.2642391
     21732.02     0.2642306
     21732.35     0.2642317
     21732.71     0.2642328
     21733.04     0.2642339
     21733.38      0.264235
     21733.71      0.264236
     21734.07     0.2642715
      21734.4     0.2644401
     21734.76     0.2646215
      21735.1     0.2647901
     21735.45     0.2649705
     21735.79     0.2651391
     21736.14     0.2652522
     21736.48     0.2652651
     21736.81     0.2652778
     21737.17     0.2652916
     21737.51     0.2653044
     21737.84     0.2653174
      21738.2     0.2652676
     21738.53     0.2651732
     21738.87     0.2650786
     21739.22     0.2649769
     21739.56     0.2648823
     21739.89     0.2647878
     21740.25     0.2648519
     21740.58     0.2649781
     21740.94     0.2651139
     21741.28     0.2652401
     21741.61     0.2653664
     21741.95     0.2654926
      21742.3     0.2655275
     21742.64     0.2655433
       21743.     0.2655603
     21743.33     0.2655759
     21743.69     0.2655928
     21744.02     0.2656114
     21744.36     0.2656685
     21744.69      0.265726
     21745.05     0.2657874
     21745.38     0.2658446
     21745.72     0.2659017
     21746.08     0.2659693
     21746.41     0.2660528
     21746.74     0.2661362
      21747.1     0.2662254
     21747.44     0.2663089
     21747.79     0.2663987
     21748.13      0.266384
     21748.46     0.2662135
     21748.82     0.2660308
     21749.16     0.2658594
     21749.51     0.2656767
     21749.85     0.2655061
     21750.18     0.2655023
     21750.54     0.2656485
     21750.88     0.2657844
     21751.21     0.2659203
     21751.57     0.2660666
      21751.9     0.2662027
     21752.24     0.2663971
     21752.59     0.2666311
     21752.93      0.266851
     21753.29      0.267085
     21753.62     0.2673036
     21753.96     0.2675222
     21754.31     0.2674731
     21754.65     0.2673896
     21755.01     0.2673003
     21755.34     0.2672163
      21755.7      0.267127
     21756.03     0.2670478
     21756.37     0.2670066
      21756.7      0.266966
     21757.06     0.2669222
      21757.4     0.2668812
     21757.73     0.2668406
     21758.06     0.2667962
     21758.42     0.2667335
     21758.76     0.2666745
     21759.12     0.2666117
     21759.45     0.2665531
     21759.81       0.26649
     21760.14     0.2665154
     21760.48     0.2666536
     21760.84     0.2668023
     21761.17     0.2669407
     21761.53     0.2670895
     21761.86     0.2672277
      21762.2     0.2672298
     21762.56     0.2671303
     21762.89     0.2670381
     21763.22     0.2669457
     21763.58     0.2668462
     21763.92      0.266754
     21764.25     0.2667297
     21764.59     0.2667275
     21764.95     0.2667253
     21765.28     0.2667231
     21765.64     0.2667209
     21765.97     0.2667186
     21766.33     0.2668306
     21766.67     0.2669437
       21767.     0.2670565
     21767.36     0.2671779
     21767.69     0.2672908
     21768.05     0.2673962
     21768.39     0.2674078
     21768.72     0.2674193
     21769.08     0.2674317
     21769.41     0.2674433
     21769.75     0.2674549
     21770.11      0.267473
     21770.44     0.2675022
     21770.78     0.2675314
     21771.11     0.2675605
     21771.47     0.2675919
      21771.8     0.2676211
     21772.16     0.2676261
      21772.5     0.2676019
     21772.83     0.2675775
     21773.19     0.2675515
     21773.53     0.2675273
     21773.88     0.2675012
     21774.22     0.2676723
     21774.58     0.2679671
     21774.91      0.268241
     21775.25     0.2685167
     21775.58     0.2687908
     21775.94     0.2690855
     21776.28     0.2688744
     21776.61     0.2685582
     21776.97     0.2682217
      21777.3     0.2679053
     21777.64      0.267591
       21778.     0.2672526
     21778.33     0.2673668
