WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$p1s1748gm_tmg.fits
CMPTABLE t mtab$p1s1748hm_tmc.fits
EXPR     t landolt,B
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 9.771246E-20
PIVWV    r 4433.508
BANDW    r 352.9421
TPEAK    r 1.
EQUVW    r 1010.301
RECTW    r 1010.301
EMFLX    r 1.029395E-16
     4659.277      0.765352
     4659.479     0.7651418
     4659.678     0.7649347
     4659.883     0.7647219
     4660.083     0.7645142
     4660.287     0.7643014
     4660.487     0.7640936
     4660.687      0.763886
     4660.891     0.7636732
     4661.091     0.7634655
     4661.293     0.7632553
     4661.495     0.7630451
       4661.7     0.7628323
     4661.899     0.7626246
     4662.099     0.7624169
     4662.304     0.7622041
     4662.506     0.7619939
     4662.706     0.7617862
     4662.908     0.7615759
      4663.11     0.7613658
     4663.312     0.7611555
     4663.512     0.7609478
     4663.717     0.7607346
     4663.917     0.7605268
     4664.121      0.760314
     4664.321     0.7601063
     4664.523     0.7598956
     4664.726     0.7596854
     4664.928     0.7594751
      4665.13     0.7592644
      4665.33     0.7590567
     4665.535     0.7588439
     4665.735     0.7586358
     4665.937     0.7584255
      4666.14     0.7582148
     4666.342     0.7580045
     4666.542     0.7577968
     4666.744     0.7575861
     4666.949     0.7573733
     4667.149     0.7571651
     4667.349     0.7569574
     4667.554     0.7567441
     4667.756     0.7565339
     4667.958     0.7563231
     4668.158     0.7561154
     4668.361     0.7559047
     4668.563     0.7556939
     4668.769     0.7554806
     4668.968      0.755273
     4669.171     0.7550622
     4669.373     0.7548521
     4669.576     0.7546413
     4669.776      0.754433
     4669.979     0.7542223
     4670.184      0.754009
     4670.383     0.7538013
     4670.583     0.7535931
     4670.789     0.7533799
     4670.991     0.7531691
     4671.191     0.7529614
     4671.394     0.7527507
     4671.596     0.7525399
     4671.799     0.7523292
     4671.999      0.752121
     4672.204     0.7519077
     4672.404     0.7516995
     4672.609     0.7514862
      4672.81      0.751278
     4673.012     0.7510673
     4673.215     0.7508565
     4673.417     0.7506458
      4673.62     0.7504351
      4673.82     0.7502269
     4674.025     0.7500136
     4674.226     0.7498053
     4674.428     0.7495946
     4674.631     0.7493833
     4674.834     0.7491726
     4675.034     0.7489644
     4675.237     0.7487537
     4675.442     0.7485399
     4675.643     0.7483317
     4675.843     0.7481235
     4676.048     0.7479102
     4676.251      0.747699
     4676.454     0.7474883
     4676.654       0.74728
     4676.856     0.7470693
      4677.06      0.746858
     4677.265     0.7466443
     4677.465     0.7464361
     4677.666     0.7462278
     4677.871     0.7460141
     4678.071     0.7458059
     4678.274     0.7455951
     4678.477     0.7453839
      4678.68     0.7451726
     4678.883     0.7449619
     4679.083     0.7447537
     4679.289     0.7445399
     4679.492     0.7443286
     4679.692     0.7441204
     4679.895     0.7439091
     4680.098     0.7436979
     4680.301     0.7434872
     4680.501     0.7432785
     4680.707     0.7430646
     4680.907     0.7428565
     4681.113     0.7426426
     4681.313      0.742434
     4681.517     0.7422227
     4681.719      0.742012
      4681.92     0.7418032
     4682.125     0.7415895
     4682.326     0.7413808
     4682.532     0.7411669
     4682.732     0.7409583
     4682.936     0.7407471
     4683.138     0.7405363
     4683.341      0.740325
     4683.542     0.7401164
     4683.745     0.7399051
     4683.951     0.7396913
     4684.151     0.7394826
     4684.352     0.7392738
     4684.558       0.73906
     4684.761     0.7388489
     4684.964     0.7386371
     4685.165     0.7384288
     4685.368     0.7382171
     4685.571     0.7380059
     4685.777      0.737792
     4685.978     0.7375834
     4686.178     0.7373747
     4686.384     0.7371604
     4686.585     0.7369516
     4686.788     0.7367404
     4686.991     0.7365291
     4687.197     0.7363148
     4687.398     0.7361062
     4687.599     0.7358974
     4687.804     0.7356836
     4688.005     0.7354743
     4688.208     0.7352631
     4688.412     0.7350519
     4688.615     0.7348401
     4688.818     0.7346289
      4689.02     0.7344196
     4689.225     0.7342059
     4689.426     0.7339967
     4689.632     0.7337829
     4689.833     0.7335737
     4690.036     0.7333624
      4690.24     0.7331506
      4690.44     0.7329419
     4690.646     0.7327276
     4690.847     0.7325189
     4691.053     0.7323046
     4691.254     0.7320954
     4691.455     0.7318867
     4691.661     0.7316724
     4691.865     0.7314606
     4692.065      0.731252
     4692.269     0.7310402
     4692.475     0.7308259
     4692.676     0.7306167
     4692.877      0.730408
     4693.083     0.7301936
     4693.287     0.7299819
      4693.49     0.7297701
     4693.691     0.7295609
     4693.895     0.7293497
     4694.098      0.729138
     4694.305     0.7289231
     4694.505     0.7287144
     4694.707     0.7285052
     4694.913     0.7282909
     4695.114     0.7280817
     4695.317     0.7278699
     4695.521     0.7276582
     4695.727     0.7274439
     4695.928     0.7272347
     4696.129     0.7270254
     4696.335     0.7268111
      4696.54     0.7265989
      4696.74     0.7263902
     4696.944     0.7261779
     4697.148     0.7259662
     4697.352     0.7257544
     4697.553     0.7255452
     4697.759     0.7253308
      4697.96     0.7251216
     4698.167     0.7249069
     4698.368     0.7246976
     4698.571     0.7244859
     4698.775     0.7242736
     4698.979     0.7240618
     4699.183     0.7238501
     4699.384     0.7236404
      4699.59      0.723426
     4699.792     0.7232168
     4699.996     0.7230046
     4700.199     0.7227968
     4700.403     0.7225886
     4700.604     0.7223834
     4700.809     0.7221752
     4701.015      0.721965
     4701.216     0.7217594
     4701.417     0.7215542
     4701.624     0.7213435
     4701.828     0.7211358
     4702.032     0.7209276
     4702.233     0.7207224
     4702.437     0.7205142
     4702.641      0.720306
     4702.848     0.7200954
     4703.049     0.7198902
      4703.25     0.7196845
     4703.457     0.7194738
     4703.658     0.7192686
     4703.862     0.7190604
     4704.066     0.7188522
     4704.271     0.7186441
     4704.474     0.7184364
     4704.676     0.7182307
     4704.882       0.71802
     4705.084     0.7178143
