WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25qtz
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.221380E-16
PIVWV    r 1595.281
BANDW    r 97.19807
TPEAK    r 0.01081984
EQUVW    r 2.249232
RECTW    r 207.8804
EMFLX    r 3.969751E-14
     8381.863  6.526660E-16
     8383.562  6.519233E-16
     8385.255  6.511824E-16
     8386.954  6.504385E-16
     8388.653  6.496942E-16
     8390.348  6.489552E-16
     8392.048  6.482237E-16
     8393.748  6.474926E-16
     8395.443  6.467630E-16
     8397.145  6.460304E-16
     8398.846  6.452973E-16
     8400.543  6.445180E-16
     8402.245  6.436344E-16
     8403.947  6.427511E-16
     8405.645  6.418696E-16
     8407.348  6.409858E-16
     8409.051  6.401021E-16
     8410.755  6.392795E-16
     8412.459  6.385359E-16
     8414.158  6.377937E-16
     8415.863  6.370488E-16
     8417.568  6.363037E-16
     8419.273  6.355584E-16
     8420.975  6.347841E-16
     8422.681  6.339849E-16
     8424.387  6.331857E-16
     8426.089  6.323886E-16
     8427.796  6.315885E-16
     8429.499  6.307904E-16
     8431.207  6.299234E-16
     8432.915  6.290288E-16
     8434.618  6.281369E-16
     8436.327  6.272413E-16
     8438.036  6.263467E-16
     8439.741  6.254542E-16
     8441.451  6.246885E-16
     8443.161  6.239456E-16
     8444.867  6.232046E-16
     8446.578  6.224605E-16
     8448.289  6.217165E-16
     8449.996  6.209741E-16
     8451.708  6.202195E-16
     8453.421  6.194642E-16
     8455.129  6.187108E-16
     8456.842  6.179545E-16
     8458.555  6.171987E-16
     8460.264  6.164310E-16
     8461.978  6.155870E-16
     8463.692  6.147428E-16
     8465.406  6.138994E-16
     8467.122  6.130545E-16
     8468.837  6.122105E-16
     8470.548  6.114153E-16
     8472.265  6.107175E-16
      8473.98  6.100192E-16
     8475.692  6.093226E-16
      8477.41  6.086230E-16
     8479.123  6.079257E-16
     8480.841  6.071913E-16
     8482.559  6.064205E-16
     8484.277  6.056501E-16
     8485.991  6.048808E-16
     8487.711  6.041096E-16
     8489.431  6.033376E-16
     8491.146  6.025345E-16
     8492.866  6.017110E-16
     8494.582  6.008905E-16
     8496.303  6.000678E-16
     8498.024  5.992439E-16
     8499.741  5.984231E-16
     8501.463  5.978994E-16
     8503.186  5.974287E-16
     8504.903  5.969588E-16
     8506.626  5.964880E-16
      8508.35  5.960165E-16
     8510.068  5.955500E-16
     8511.793  5.951635E-16
     8513.518  5.947768E-16
     8515.237  5.943911E-16
     8516.963  5.940038E-16
     8518.688  5.936163E-16
     8520.414  5.931949E-16
      8522.14  5.926669E-16
     8523.866  5.921389E-16
     8525.589  5.916118E-16
     8527.316  5.910833E-16
     8529.044  5.905550E-16
     8530.767  5.900661E-16
     8532.495  5.896234E-16
     8534.224  5.891805E-16
     8535.948  5.887390E-16
     8537.678  5.882958E-16
     8539.402  5.878537E-16
     8541.133  5.874124E-16
     8542.863  5.869724E-16
     8544.594  5.865324E-16
      8546.32  5.860926E-16
     8548.052  5.856521E-16
     8549.783  5.852114E-16
     8551.511  5.847720E-16
     8553.243  5.843313E-16
     8554.972  5.838916E-16
     8556.704  5.834501E-16
     8558.438  5.830088E-16
     8560.167  5.825725E-16
     8561.901  5.821728E-16
     8563.636  5.817729E-16
     8565.366  5.813735E-16
     8567.102  5.809727E-16
     8568.837  5.805722E-16
     8570.568  5.801728E-16
     8572.305  5.797725E-16
     8574.046  5.793711E-16
     8575.778  5.789720E-16
     8577.516  5.785710E-16
     8579.254  5.781697E-16
     8580.987  5.777081E-16
     8582.726  5.771982E-16
     8584.464  5.766884E-16
     8586.198  5.761796E-16
     8587.938  5.756692E-16
     8589.678  5.751590E-16
     8591.414  5.747021E-16
     8593.154  5.742551E-16
     8594.896  5.738087E-16
     8596.632  5.733633E-16
     8598.373  5.729159E-16
     8600.115  5.724699E-16
     8601.853  5.720391E-16
     8603.596  5.716071E-16
     8605.334  5.711761E-16
     8607.077  5.707436E-16
     8608.821  5.703107E-16
     8610.565  5.698834E-16
     8612.305  5.694691E-16
      8614.05  5.690527E-16
     8615.795  5.686366E-16
     8617.535  5.682212E-16
     8619.281  5.678048E-16
     8621.022  5.673744E-16
      8622.77  5.669318E-16
     8624.517  5.664893E-16
     8626.259  5.660483E-16
     8628.007  5.656051E-16
     8629.759  5.651613E-16
     8631.503  5.647176E-16
     8633.252  5.642723E-16
     8635.001  5.638271E-16
     8636.745  5.633826E-16
     8638.495  5.629370E-16
     8640.245  5.624874E-16
     8641.991  5.620178E-16
     8643.741  5.615474E-16
     8645.493  5.610763E-16
     8647.239  5.606062E-16
     8648.991  5.601355E-16
     8650.743  5.596796E-16
     8652.491  5.592456E-16
     8654.244  5.588110E-16
     8655.998  5.583753E-16
     8657.747  5.579414E-16
     8659.501  5.575057E-16
     8661.255  5.570837E-16
     8663.005  5.566684E-16
      8664.76  5.562511E-16
     8666.511  5.558348E-16
     8668.267  5.554177E-16
     8670.022  5.549988E-16
     8671.779  5.544814E-16
     8673.531  5.539660E-16
     8675.288  5.534491E-16
     8677.046  5.529316E-16
     8678.799  5.524157E-16
     8680.558  5.519668E-16
     8682.312  5.516660E-16
      8684.07  5.513640E-16
     8685.834  5.510605E-16
     8687.589  5.507585E-16
      8689.35  5.504554E-16
     8691.109  5.500285E-16
     8692.865  5.495306E-16
     8694.627  5.490310E-16
     8696.389  5.485310E-16
     8698.146  5.480329E-16
     8699.907  5.475333E-16
      8701.67  5.471113E-16
     8703.428  5.466954E-16
     8705.191  5.462772E-16
     8706.955  5.458591E-16
     8708.714  5.454426E-16
     8710.479  5.450314E-16
     8712.243  5.446405E-16
     8714.004  5.442503E-16
     8715.769  5.438590E-16
     8717.535  5.434670E-16
     8719.296  5.430764E-16
     8721.063  5.426352E-16
     8722.829  5.421612E-16
     8724.592  5.416880E-16
     8726.359  5.412140E-16
     8728.122  5.407409E-16
     8729.891  5.402661E-16
     8731.659  5.397997E-16
     8733.424  5.393347E-16
     8735.192  5.388686E-16
     8736.963  5.384018E-16
     8738.732  5.379355E-16
     8740.498  5.374991E-16
     8742.273  5.371346E-16
      8744.04  5.367712E-16
     8745.812  5.364071E-16
     8747.583  5.360423E-16
     8749.351  5.356788E-16
     8751.123  5.352499E-16
     8752.896  5.347836E-16
     8754.665  5.343185E-16
     8756.438  5.338518E-16
     8758.213  5.333853E-16
     8759.982  5.329199E-16
     8761.757  5.324679E-16
     8763.532  5.320159E-16
     8765.303  5.315649E-16
     8767.078  5.311129E-16
     8768.854  5.306605E-16
     8770.626  5.302333E-16
     8772.403  5.298490E-16
     8774.181  5.294645E-16
     8775.953  5.290803E-16
      8777.73  5.286956E-16
     8779.509  5.283104E-16
     8781.283  5.279047E-16
     8783.063  5.274902E-16
     8784.842  5.270749E-16
     8786.616  5.266609E-16
     8788.396  5.262457E-16
     8790.177  5.258402E-16
     8791.953  5.255272E-16
     8793.734  5.252132E-16
     8795.511  5.248995E-16
     8797.298  5.245837E-16
      8799.08  5.242691E-16
     8800.862  5.238711E-16
     8802.641  5.233855E-16
     8804.424  5.228987E-16
     8806.208  5.224121E-16
     8807.987  5.219266E-16
     8809.771  5.214394E-16
     8811.552  5.210001E-16
     8813.337  5.205670E-16
     8815.122  5.201333E-16
     8816.903  5.197004E-16
     8818.689  5.192668E-16
     8820.477  5.188488E-16
     8822.258  5.184768E-16
     8824.046  5.181032E-16
     8825.833  5.177291E-16
     8827.616  5.173562E-16
     8829.405  5.169818E-16
     8831.193  5.166153E-16
     8832.978  5.162527E-16
     8834.768  5.158892E-16
     8836.558  5.155256E-16
     8838.343  5.151622E-16
     8840.134  5.147931E-16
     8841.924  5.143633E-16
     8843.711  5.139341E-16
     8845.503  5.135039E-16
     8847.295  5.130735E-16
     8849.082  5.126441E-16
     8850.875  5.122266E-16
     8852.668  5.118232E-16
     8854.462  5.114191E-16
     8856.255  5.110152E-16
     8858.045  5.106116E-16
     8859.839  5.102076E-16
     8861.634  5.097914E-16
      8863.43  5.093736E-16
     8865.221  5.089572E-16
     8867.017  5.085390E-16
     8868.813  5.081214E-16
     8870.604  5.077128E-16
     8872.401  5.073209E-16
     8874.194  5.069291E-16
     8875.992  5.065367E-16
      8877.79  5.061437E-16
     8879.584  5.057520E-16
     8881.383  5.053499E-16
     8883.183  5.049450E-16
     8884.978  5.045412E-16
     8886.777  5.041362E-16
     8888.578  5.037309E-16
     8890.374  5.033253E-16
     8892.175  5.029149E-16
     8893.977  5.025044E-16
     8895.773  5.020944E-16
     8897.575  5.016836E-16
     8899.378  5.012725E-16
     8901.176  5.009018E-16
     8902.979  5.005504E-16
     8904.783  5.001993E-16
     8906.582  4.998492E-16
     8908.387  4.994973E-16
     8910.191  4.991491E-16
     8911.997  4.988274E-16
     8913.802  4.985061E-16
     8915.608  4.981843E-16
     8917.409  4.978636E-16
     8919.216  4.975413E-16
     8921.019  4.971886E-16
     8922.825  4.968106E-16
     8924.633  4.964327E-16
     8926.437  4.960556E-16
     8928.245  4.956768E-16
     8930.054  4.952988E-16
     8931.862  4.949243E-16
     8933.667  4.945506E-16
     8935.478  4.941752E-16
     8937.282  4.938013E-16
     8939.094  4.934261E-16
     8940.904  4.930624E-16
     8942.711  4.927112E-16
     8944.522  4.923589E-16
     8946.335  4.920063E-16
     8948.143  4.916545E-16
     8949.955  4.913019E-16
     8951.769  4.909535E-16
     8953.577  4.906058E-16
     8955.391  4.902574E-16
     8957.205  4.899087E-16
     8959.015  4.895605E-16
      8960.83  4.892051E-16
     8962.646  4.888412E-16
     8964.456  4.884783E-16
     8966.272  4.881145E-16
     8968.094  4.877495E-16
     8969.905  4.873861E-16
     8971.723  4.870513E-16
     8973.541  4.867177E-16
     8975.354  4.863846E-16
     8977.172  4.860510E-16
      8978.99  4.857169E-16
     8980.805  4.853806E-16
     8982.624  4.850395E-16
     8984.444  4.846981E-16
      8986.26  4.843574E-16
      8988.08  4.840157E-16
     8989.896  4.836749E-16
     8991.717  4.833041E-16
     8993.539  4.829319E-16
     8995.361  4.825591E-16
     8997.179  4.821871E-16
     8999.001  4.818146E-16
     9000.824  4.814797E-16
     9002.643  4.811916E-16
     9004.467  4.809024E-16
     9006.286  4.806141E-16
      9008.11  4.803243E-16
     9009.936  4.800346E-16
     9011.756  4.797319E-16
     9013.582  4.794274E-16
     9015.408  4.791229E-16
     9017.229  4.788190E-16
     9019.057  4.785145E-16
     9020.884  4.782159E-16
     9022.706  4.779254E-16
     9024.534  4.776340E-16
     9026.367  4.773414E-16
     9028.191  4.770502E-16
     9030.021  4.767582E-16
      9031.85  4.764743E-16
     9033.675  4.761909E-16
     9035.505  4.759067E-16
     9037.335  4.756221E-16
     9039.161  4.753379E-16
     9040.992  4.750495E-16
     9042.824  4.747573E-16
     9044.651  4.744655E-16
     9046.483  4.741728E-16
     9048.316  4.738799E-16
     9050.145  4.735868E-16
     9051.978  4.732820E-16
     9053.807  4.729776E-16
     9055.641  4.726724E-16
     9057.476  4.723669E-16
     9059.306  4.720621E-16
     9061.141  4.717453E-16
     9062.977  4.714222E-16
     9064.813  4.710987E-16
     9066.645  4.707761E-16
     9068.481  4.704524E-16
     9070.313  4.701393E-16
     9072.151  4.698729E-16
     9073.989  4.696067E-16
     9075.822  4.693405E-16
     9077.661  4.690737E-16
       9079.5  4.688064E-16
     9081.335  4.685272E-16
     9083.174  4.682427E-16
      9085.02  4.679567E-16
     9086.855  4.676724E-16
     9088.696  4.673870E-16
     9090.537  4.671012E-16
     9092.374  4.668148E-16
     9094.216  4.665274E-16
     9096.059  4.662403E-16
     9097.896  4.659531E-16
     9099.739  4.656650E-16
     9101.583  4.653973E-16
     9103.422  4.651335E-16
     9105.267  4.648692E-16
     9107.111  4.646042E-16
     9108.951  4.643399E-16
     9110.797  4.640907E-16
     9112.643  4.638635E-16
     9114.483  4.636359E-16
      9116.33  4.634081E-16
     9118.177  4.631796E-16
      9120.02  4.629514E-16
     9121.867  4.626829E-16
      9123.71  4.624145E-16
     9125.559  4.621458E-16
     9127.407  4.618763E-16
     9129.256  4.616072E-16
     9131.101  4.613473E-16
      9132.95  4.610928E-16
     9134.801  4.608376E-16
     9136.646  4.605834E-16
     9138.497  4.603283E-16
     9140.344  4.600775E-16
     9142.195  4.598422E-16
     9144.053  4.596056E-16
       9145.9  4.593704E-16
     9147.753  4.591342E-16
     9149.606  4.588979E-16
     9151.455  4.586472E-16
      9153.31  4.583909E-16
     9155.163  4.581352E-16
     9157.014  4.578798E-16
     9158.868  4.576232E-16
     9160.724  4.573706E-16
     9162.575  4.571251E-16
     9164.431  4.568784E-16
     9166.288  4.566318E-16
      9168.14  4.563853E-16
     9169.997  4.561383E-16
     9171.855  4.559055E-16
     9173.708  4.556735E-16
     9175.566  4.554408E-16
     9177.426  4.552078E-16
      9179.28  4.549750E-16
      9181.14  4.547450E-16
        9183.  4.545171E-16
     9184.854  4.542897E-16
     9186.716  4.540613E-16
     9188.572  4.538332E-16
     9190.434  4.536012E-16
     9192.295  4.533583E-16
     9194.152  4.531160E-16
     9196.016  4.528721E-16
     9197.878  4.526288E-16
     9199.742  4.523849E-16
     9201.605  4.521576E-16
      9203.47  4.519326E-16
     9205.329  4.517081E-16
     9207.194  4.514830E-16
      9209.06  4.512574E-16
      9210.92  4.510277E-16
     9212.786  4.507928E-16
     9214.652  4.505576E-16
     9216.515  4.503227E-16
     9218.382  4.500872E-16
     9220.249  4.498532E-16
     9222.112  4.496304E-16
      9223.98  4.494074E-16
      9225.85  4.491836E-16
     9227.713  4.489608E-16
     9229.583  4.487366E-16
     9231.452  4.484927E-16
     9233.317  4.482433E-16
     9235.188  4.479930E-16
      9237.06  4.477426E-16
     9238.926  4.474926E-16
     9240.798  4.472469E-16
      9242.67  4.470077E-16
     9244.537  4.467689E-16
      9246.41  4.465287E-16
     9248.283  4.462890E-16
     9250.151  4.460497E-16
     9252.025  4.458109E-16
     9253.895  4.455719E-16
      9255.77  4.453325E-16
     9257.645  4.450927E-16
     9259.516  4.448537E-16
     9261.396  4.446315E-16
     9263.272  4.444162E-16
     9265.149  4.442006E-16
     9267.021  4.439853E-16
     9268.898  4.437693E-16
     9270.771  4.435521E-16
     9272.649  4.433311E-16
     9274.528  4.431097E-16
     9276.402  4.428890E-16
     9278.281  4.426675E-16
     9280.161  4.424452E-16
     9282.036  4.422192E-16
     9283.917  4.419924E-16
     9285.798  4.417650E-16
     9287.674  4.415383E-16
     9289.556  4.413108E-16
     9291.437  4.410884E-16
     9293.314  4.408675E-16
     9295.197  4.406462E-16
     9297.081  4.404246E-16
     9298.959  4.402032E-16
     9300.843  4.399842E-16
     9302.728  4.397680E-16
     9304.606  4.395523E-16
     9306.492  4.393358E-16
     9308.377  4.391191E-16
     9310.258  4.389009E-16
     9312.145  4.386691E-16
     9314.031  4.384373E-16
     9315.913  4.382063E-16
       9317.8  4.379741E-16
     9319.688  4.377416E-16
     9321.576  4.374845E-16
     9323.464  4.372226E-16
     9325.348  4.369608E-16
     9327.237  4.366985E-16
     9329.127  4.364360E-16
     9331.012  4.361855E-16
     9332.902  4.359451E-16
     9334.793  4.357040E-16
     9336.685  4.354632E-16
      9338.57  4.352227E-16
     9340.463  4.349842E-16
      9342.35  4.347554E-16
     9344.242  4.345257E-16
     9346.136  4.342953E-16
     9348.023  4.340658E-16
     9349.918  4.338355E-16
     9351.812  4.336037E-16
     9353.701  4.333720E-16
     9355.597  4.331398E-16
     9357.492  4.329072E-16
     9359.383  4.326749E-16
     9361.278  4.324513E-16
     9363.175  4.322319E-16
     9365.067  4.320132E-16
     9366.964  4.317934E-16
     9368.862  4.315732E-16
     9370.755  4.313448E-16
     9372.653  4.311024E-16
     9374.552  4.308598E-16
     9376.446  4.306175E-16
     9378.346  4.303744E-16
     9380.246  4.301334E-16
     9382.146  4.299072E-16
     9384.047  4.296809E-16
     9385.948  4.294538E-16
     9387.845  4.292276E-16
     9389.746  4.290006E-16
     9391.644  4.287772E-16
     9393.546  4.285536E-16
     9395.449  4.283297E-16
     9397.348  4.281062E-16
     9399.252  4.278819E-16
     9401.155  4.276425E-16
     9403.061  4.273929E-16
      9404.96  4.271438E-16
     9406.865  4.268939E-16
     9408.767  4.266444E-16
     9410.672  4.264118E-16
     9412.579  4.262105E-16
      9414.48  4.260097E-16
     9416.388  4.258083E-16
     9418.296  4.256064E-16
     9420.198  4.254023E-16
     9422.107  4.251742E-16
     9424.016  4.249462E-16
      9425.92  4.247184E-16
      9427.83  4.244897E-16
     9429.739  4.242611E-16
     9431.645  4.240482E-16
     9433.556  4.238371E-16
     9435.467  4.236259E-16
     9437.373  4.234150E-16
     9439.285  4.232030E-16
     9441.203  4.229791E-16
      9443.11  4.227496E-16
     9445.023  4.225192E-16
     9446.937  4.222885E-16
     9448.846  4.220582E-16
      9450.76  4.218389E-16
     9452.675  4.216376E-16
     9454.584  4.214362E-16
       9456.5  4.212344E-16
     9458.416  4.210321E-16
     9460.327  4.208271E-16
     9462.243  4.206056E-16
     9464.155  4.203849E-16
     9466.072  4.201630E-16
      9467.99  4.199413E-16
     9469.903  4.197195E-16
     9471.821  4.195133E-16
      9473.74  4.193080E-16
      9475.66  4.191021E-16
     9477.574  4.188970E-16
     9479.494  4.186908E-16
      9481.41  4.184639E-16
     9483.331  4.182283E-16
     9485.252  4.179924E-16
     9487.168  4.177572E-16
     9489.091  4.175210E-16
     9491.013  4.172989E-16
     9492.931  4.170886E-16
     9494.854  4.168777E-16
     9496.777  4.166665E-16
     9498.696  4.164558E-16
      9500.62  4.161981E-16
     9502.551  4.158414E-16
     9504.471  4.154866E-16
     9506.396  4.151307E-16
     9508.322  4.147742E-16
     9510.243  4.144197E-16
