WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.286984E-19
PIVWV    r 9145.235
BANDW    r 538.9528
TPEAK    r 0.138128
EQUVW    r 209.575
RECTW    r 1517.252
EMFLX    r 3.622200E-16
     5516.328   2.242970E-8
     5516.886   2.244797E-8
     5517.446   2.246635E-8
     5518.003   2.248466E-8
     5518.561   2.250292E-8
     5519.118   2.252122E-8
     5519.679   2.253961E-8
     5520.236   2.255795E-8
     5520.791   2.257629E-8
     5521.352   2.259481E-8
     5521.909   2.261325E-8
     5522.467   2.263167E-8
     5523.028   2.265019E-8
     5523.589   2.266877E-8
     5524.147   2.268725E-8
     5524.705   2.270570E-8
     5525.263   2.272417E-8
     5525.824   2.274273E-8
     5526.382   2.276121E-8
     5526.944   2.277980E-8
     5527.502   2.279827E-8
     5528.061   2.281677E-8
     5528.619   2.283520E-8
     5529.177   2.285367E-8
     5529.739   2.287229E-8
     5530.297   2.289060E-8
     5530.856   2.290877E-8
     5531.415   2.292695E-8
     5531.977   2.294523E-8
     5532.533   2.296327E-8
     5533.094   2.298148E-8
     5533.656   2.299975E-8
     5534.215   2.301792E-8
     5534.774   2.303611E-8
     5535.336   2.305439E-8
     5535.896   2.307259E-8
     5536.458   2.309088E-8
     5537.017   2.310906E-8
     5537.577   2.312722E-8
     5538.139   2.314551E-8
     5538.695   2.316365E-8
     5539.255   2.318186E-8
     5539.817   2.320012E-8
     5540.377   2.321871E-8
     5540.937   2.323747E-8
     5541.497   2.325617E-8
      5542.06   2.327497E-8
     5542.619   2.329375E-8
     5543.179   2.331251E-8
     5543.742   2.333133E-8
     5544.302   2.335009E-8
     5544.862   2.336886E-8
     5545.425   2.338771E-8
     5545.989   2.340658E-8
     5546.549   2.342531E-8
     5547.109   2.344408E-8
     5547.669   2.346285E-8
     5548.233   2.348175E-8
     5548.791   2.350047E-8
     5549.354   2.351936E-8
     5549.915   2.353814E-8
     5550.475   2.355676E-8
     5551.036   2.357537E-8
     5551.597   2.359397E-8
     5552.161   2.361269E-8
     5552.721   2.363131E-8
     5553.282   2.364992E-8
     5553.846   2.366862E-8
     5554.407   2.368725E-8
     5554.968   2.370589E-8
     5555.533   2.372462E-8
     5556.097   2.374334E-8
     5556.658   2.376198E-8
      5557.22   2.378063E-8
     5557.781   2.379927E-8
     5558.345   2.381802E-8
     5558.907   2.383666E-8
     5559.468   2.385534E-8
      5560.03   2.387401E-8
     5560.595   2.389259E-8
     5561.153   2.391098E-8
     5561.718   2.392960E-8
      5562.28   2.394810E-8
     5562.842   2.396661E-8
     5563.404   2.398510E-8
     5563.969   2.400369E-8
     5564.534   2.402231E-8
     5565.096   2.404082E-8
     5565.658   2.405934E-8
     5566.224   2.407796E-8
     5566.786   2.409647E-8
     5567.348   2.411501E-8
     5567.914   2.413363E-8
     5568.476   2.415218E-8
     5569.039   2.417073E-8
     5569.601   2.418929E-8
     5570.164   2.420794E-8
     5570.729   2.422696E-8
     5571.292   2.424587E-8
     5571.855   2.426473E-8
     5572.418   2.428366E-8
     5572.984   2.430270E-8
     5573.544   2.432153E-8
      5574.11   2.434056E-8
     5574.676   2.435958E-8
     5575.239   2.437851E-8
     5575.802   2.439747E-8
     5576.369   2.441653E-8
     5576.932   2.443550E-8
     5577.499   2.445456E-8
     5578.062   2.447351E-8
     5578.625   2.449244E-8
     5579.189   2.451140E-8
     5579.752   2.453040E-8
     5580.316   2.454900E-8
     5580.883   2.456739E-8
     5581.447   2.458575E-8
      5582.01   2.460411E-8
     5582.574   2.462242E-8
     5583.142   2.464085E-8
     5583.706   2.465919E-8
      5584.27   2.467752E-8
     5584.836   2.469593E-8
     5585.401   2.471428E-8
     5585.965   2.473262E-8
     5586.532   2.475110E-8
       5587.1   2.476959E-8
     5587.664   2.478795E-8
     5588.229   2.480629E-8
     5588.793   2.482463E-8
     5589.357   2.484299E-8
     5589.925   2.486147E-8
      5590.49   2.488062E-8
     5591.055   2.489987E-8
     5591.623   2.491923E-8
     5592.185   2.493841E-8
      5592.75   2.495771E-8
     5593.317   2.497710E-8
     5593.882   2.499637E-8
     5594.451   2.501580E-8
     5595.016   2.503511E-8
     5595.581   2.505441E-8
     5596.149   2.507378E-8
     5596.714   2.509310E-8
     5597.283   2.511252E-8
     5597.848   2.513184E-8
     5598.414   2.515118E-8
     5598.979   2.517054E-8
     5599.545   2.518986E-8
     5600.114   2.520913E-8
     5600.679   2.522757E-8
     5601.245   2.524604E-8
     5601.814   2.526457E-8
     5602.377   2.528292E-8
     5602.946   2.530146E-8
     5603.512   2.531992E-8
     5604.078   2.533839E-8
     5604.647   2.535696E-8
     5605.213   2.537544E-8
     5605.783   2.539400E-8
     5606.349   2.541247E-8
     5606.915   2.543097E-8
     5607.485   2.544958E-8
     5608.051   2.546806E-8
     5608.618   2.548655E-8
     5609.187   2.550514E-8
     5609.754   2.552365E-8
      5610.32   2.554216E-8
     5610.887   2.556067E-8
     5611.454   2.557922E-8
     5612.024   2.559787E-8
     5612.591   2.561645E-8
     5613.158   2.563502E-8
     5613.725   2.565354E-8
     5614.295   2.567219E-8
     5614.862   2.569079E-8
     5615.429   2.570934E-8
        5616.   2.572799E-8
     5616.567   2.574655E-8
     5617.134   2.576511E-8
     5617.705   2.578379E-8
     5618.272   2.580239E-8
     5618.843   2.582113E-8
     5619.411   2.583972E-8
     5619.979   2.585831E-8
     5620.546   2.587698E-8
     5621.114   2.589566E-8
     5621.685   2.591443E-8
     5622.252   2.593312E-8
      5622.82   2.595180E-8
     5623.389   2.597051E-8
     5623.957   2.598922E-8
     5624.528   2.600802E-8
     5625.099   2.602682E-8
     5625.664   2.604543E-8
     5626.236   2.606427E-8
     5626.804   2.608298E-8
     5627.373   2.610170E-8
     5627.944   2.612051E-8
     5628.516   2.613933E-8
     5629.084   2.615804E-8
     5629.653   2.617678E-8
     5630.221   2.619552E-8
      5630.79   2.621427E-8
     5631.362   2.623312E-8
     5631.931   2.625186E-8
       5632.5   2.627064E-8
     5633.069   2.628942E-8
     5633.638   2.630817E-8
     5634.207   2.632693E-8
     5634.779   2.634576E-8
     5635.352   2.636464E-8
     5635.921   2.638343E-8
      5636.49   2.640221E-8
      5637.06   2.642100E-8
     5637.632   2.643985E-8
     5638.202   2.645864E-8
     5638.774   2.647756E-8
     5639.344   2.649634E-8
     5639.914   2.651512E-8
     5640.483   2.653378E-8
     5641.053   2.655242E-8
     5641.626   2.657116E-8
     5642.196   2.658978E-8
     5642.766   2.660841E-8
     5643.336   2.662706E-8
     5643.909   2.664580E-8
     5644.479   2.666443E-8
     5645.049   2.668309E-8
      5645.62   2.670178E-8
     5646.193   2.672054E-8
     5646.763   2.673914E-8
     5647.337   2.675790E-8
     5647.907   2.677657E-8
     5648.478   2.679524E-8
     5649.052   2.681400E-8
     5649.622   2.683265E-8
     5650.193   2.685145E-8
     5650.767   2.687061E-8
     5651.337   2.688966E-8
     5651.909   2.690872E-8
     5652.479   2.692778E-8
      5653.05   2.694684E-8
     5653.622   2.696589E-8
     5654.196   2.698503E-8
     5654.767   2.700409E-8
     5655.338   2.702316E-8
     5655.913   2.704239E-8
     5656.484   2.706147E-8
     5657.055   2.708053E-8
      5657.63   2.709974E-8
     5658.201   2.711883E-8
     5658.776   2.713804E-8
     5659.348   2.715713E-8
     5659.919   2.717622E-8
     5660.494   2.719530E-8
     5661.066   2.721426E-8
     5661.638   2.723324E-8
      5662.21   2.725221E-8
     5662.782   2.727110E-8
     5663.357   2.729016E-8
     5663.926   2.730906E-8
     5664.501   2.732814E-8
     5665.073   2.734712E-8
     5665.646   2.736613E-8
     5666.221   2.738523E-8
     5666.796   2.740429E-8
     5667.366   2.742317E-8
     5667.941   2.744227E-8
     5668.514   2.746125E-8
      5669.09   2.748033E-8
     5669.663   2.749933E-8
     5670.238   2.751848E-8
     5670.811   2.753757E-8
     5671.384   2.755668E-8
     5671.957   2.757582E-8
      5672.53   2.759494E-8
     5673.106   2.761417E-8
     5673.679   2.763326E-8
     5674.252   2.765236E-8
     5674.825   2.767150E-8
     5675.398   2.769061E-8
     5675.972   2.770973E-8
     5676.548   2.772897E-8
     5677.125   2.774821E-8
     5677.698   2.776731E-8
     5678.272   2.778645E-8
     5678.846   2.780561E-8
     5679.422   2.782486E-8
     5679.996   2.784400E-8
     5680.573   2.786256E-8
     5681.147   2.788101E-8
     5681.721   2.789945E-8
     5682.295   2.791789E-8
     5682.869   2.793629E-8
     5683.446   2.795483E-8
      5684.02   2.797329E-8
     5684.594   2.799176E-8
     5685.168   2.801021E-8
     5685.746   2.802875E-8
      5686.32   2.804720E-8
     5686.895   2.806567E-8
     5687.472   2.808421E-8
     5688.047   2.810267E-8
     5688.622   2.812114E-8
     5689.199   2.813971E-8
     5689.774   2.815815E-8
     5690.349   2.817692E-8
     5690.927   2.819599E-8
     5691.501   2.821496E-8
      5692.08   2.823403E-8
     5692.651   2.825290E-8
     5693.229   2.827197E-8
     5693.805   2.829092E-8
      5694.38   2.830990E-8
     5694.955   2.832888E-8
      5695.53   2.834788E-8
     5696.109   2.836700E-8
     5696.684   2.838596E-8
      5697.26   2.840494E-8
     5697.838   2.842400E-8
     5698.414   2.844302E-8
      5698.99   2.846205E-8
     5699.568   2.848115E-8
     5700.144   2.850030E-8
     5700.723   2.852001E-8
     5701.299   2.853961E-8
     5701.875   2.855922E-8
     5702.454   2.857893E-8
     5703.027   2.859842E-8
     5703.606   2.861811E-8
     5704.182   2.863771E-8
     5704.759   2.865734E-8
     5705.338   2.867709E-8
     5705.911   2.869666E-8
     5706.491   2.871642E-8
     5707.067   2.873605E-8
     5707.644   2.875568E-8
     5708.223   2.877542E-8
     5708.803   2.879518E-8
     5709.376   2.881472E-8
     5709.957   2.883450E-8
     5710.533   2.885369E-8
     5711.113   2.887294E-8
      5711.69   2.889209E-8
     5712.271   2.891135E-8
     5712.848   2.893050E-8
     5713.421   2.894959E-8
     5714.001   2.896889E-8
     5714.579   2.898804E-8
     5715.159   2.900729E-8
     5715.737   2.902649E-8
     5716.314   2.904567E-8
     5716.892   2.906487E-8
     5717.469   2.908405E-8
     5718.046   2.910323E-8
     5718.627   2.912255E-8
     5719.208   2.914183E-8
     5719.786   2.916099E-8
     5720.364   2.918031E-8
     5720.945   2.919981E-8
     5721.522   2.921912E-8
     5722.101   2.923846E-8
     5722.682   2.925791E-8
      5723.26   2.927725E-8
     5723.838   2.929658E-8
     5724.416   2.931591E-8
     5724.995   2.933526E-8
     5725.576   2.935471E-8
     5726.154   2.937410E-8
     5726.733   2.939350E-8
     5727.311   2.941285E-8
     5727.893   2.943228E-8
     5728.472   2.945165E-8
      5729.05   2.947103E-8
     5729.632   2.949050E-8
     5730.211   2.950987E-8
      5730.79   2.952927E-8
     5731.372   2.954877E-8
     5731.951   2.956816E-8
      5732.53   2.958755E-8
     5733.112   2.960705E-8
     5733.691   2.962644E-8
     5734.271   2.964586E-8
      5734.85   2.966526E-8
     5735.432   2.968475E-8
     5736.011   2.970413E-8
     5736.591   2.972357E-8
      5737.17   2.974301E-8
      5737.75   2.976242E-8
     5738.333   2.978194E-8
     5738.913   2.980138E-8
     5739.495   2.982085E-8
     5740.075   2.984018E-8
     5740.655   2.985914E-8
     5741.235   2.987814E-8
     5741.818   2.989724E-8
     5742.401   2.991630E-8
     5742.981   2.993526E-8
     5743.562   2.995420E-8
     5744.142   2.997313E-8
     5744.722   2.999206E-8
     5745.302   3.001103E-8
     5745.886   3.003013E-8
     5746.466   3.004910E-8
      5747.05   3.006821E-8
     5747.627   3.008706E-8
     5748.208   3.010604E-8
     5748.792   3.012513E-8
     5749.372   3.014410E-8
     5749.956   3.016318E-8
     5750.537   3.018275E-8
     5751.121   3.020246E-8
     5751.702   3.022203E-8
     5752.283   3.024165E-8
     5752.867   3.026140E-8
     5753.448   3.028103E-8
      5754.03   3.030067E-8
     5754.614   3.032039E-8
     5755.195   3.033998E-8
     5755.773   3.035946E-8
     5756.358   3.037920E-8
     5756.939   3.039884E-8
     5757.524   3.041860E-8
     5758.103   3.043814E-8
     5758.687   3.045787E-8
      5759.27   3.047751E-8
     5759.851   3.049711E-8
     5760.436   3.051654E-8
     5761.018   3.053579E-8
     5761.603   3.055505E-8
     5762.185   3.057422E-8
     5762.767   3.059340E-8
     5763.353   3.061271E-8
     5763.935   3.063196E-8
     5764.517   3.065113E-8
     5765.103   3.067042E-8
     5765.685   3.068961E-8
     5766.268   3.070883E-8
      5766.85   3.072811E-8
     5767.433   3.074729E-8
     5768.018   3.076655E-8
     5768.598   3.078567E-8
     5769.184   3.080500E-8
     5769.767   3.082424E-8
     5770.353   3.084412E-8
     5770.935   3.086426E-8
     5771.518   3.088441E-8
     5772.104   3.090470E-8
     5772.687   3.092493E-8
     5773.271   3.094514E-8
     5773.857   3.096545E-8
     5774.443   3.098572E-8
     5775.023   3.100575E-8
      5775.61   3.102610E-8
     5776.193   3.104631E-8
     5776.777   3.106652E-8
     5777.361   3.108675E-8
     5777.947   3.110706E-8
     5778.531   3.112732E-8
     5779.112   3.114744E-8
     5779.699   3.116773E-8
     5780.283   3.118736E-8
      5780.87   3.120651E-8
     5781.454   3.122554E-8
     5782.041   3.124466E-8
     5782.625   3.126370E-8
     5783.209   3.128271E-8
     5783.793   3.130171E-8
      5784.38   3.132087E-8
     5784.968   3.134008E-8
     5785.552   3.135908E-8
     5786.137   3.137811E-8
     5786.721   3.139715E-8
     5787.306   3.141622E-8
     5787.891   3.143529E-8
     5788.479   3.145444E-8
     5789.063   3.147348E-8
     5789.648   3.149258E-8
     5790.233   3.151195E-8
     5790.821   3.153188E-8
     5791.406   3.155175E-8
     5791.991   3.157162E-8
     5792.579   3.159160E-8
     5793.165   3.161147E-8
     5793.753   3.163148E-8
     5794.338   3.165136E-8
     5794.923   3.167126E-8
     5795.512   3.169123E-8
     5796.097   3.171108E-8
     5796.683   3.173101E-8
     5797.271   3.175102E-8
     5797.857   3.177094E-8
      5798.44   3.179071E-8
     5799.029   3.181069E-8
     5799.614   3.183064E-8
       5800.2   3.185050E-8
     5800.786   3.187019E-8
     5801.375   3.189002E-8
     5801.961   3.190974E-8
     5802.551   3.192961E-8
     5803.137   3.194934E-8
     5803.723   3.196903E-8
     5804.312   3.198884E-8
     5804.899   3.200858E-8
     5805.488   3.202842E-8
     5806.075   3.204817E-8
     5806.662   3.206793E-8
     5807.248   3.208767E-8
     5807.838   3.210750E-8
     5808.424   3.212725E-8
     5809.011   3.214701E-8
     5809.598   3.216677E-8
     5810.185   3.218657E-8
     5810.772   3.220641E-8
     5811.359   3.222621E-8
     5811.949   3.224610E-8
     5812.536   3.226596E-8
     5813.126   3.228594E-8
     5813.714   3.230575E-8
     5814.301   3.232557E-8
     5814.892   3.234548E-8
     5815.479   3.236534E-8
      5816.07   3.238533E-8
     5816.657   3.240517E-8
     5817.248   3.242514E-8
     5817.833   3.244488E-8
     5818.423   3.246486E-8
     5819.011   3.248476E-8
     5819.599   3.250460E-8
     5820.187   3.252439E-8
     5820.778   3.254419E-8
     5821.366   3.256385E-8
     5821.954   3.258352E-8
     5822.542   3.260322E-8
      5823.13   3.262293E-8
     5823.722   3.264272E-8
      5824.31   3.266243E-8
     5824.901   3.268225E-8
      5825.49   3.270194E-8
     5826.079   3.272162E-8
      5826.67   3.274142E-8
     5827.259   3.276113E-8
     5827.851   3.278097E-8
     5828.439   3.280071E-8
     5829.028   3.282046E-8
     5829.617   3.284018E-8
     5830.206   3.285999E-8
     5830.795   3.287999E-8
     5831.387   3.290014E-8
     5831.976   3.292020E-8
     5832.565   3.294028E-8
     5833.154   3.296034E-8
     5833.747   3.298050E-8
     5834.336   3.300054E-8
     5834.926   3.302060E-8
     5835.518   3.304079E-8
     5836.107   3.306087E-8
       5836.7   3.308103E-8
      5837.29   3.310112E-8
      5837.88   3.312123E-8
     5838.473   3.314145E-8
     5839.062   3.316158E-8
     5839.652   3.318164E-8
     5840.242   3.320149E-8
     5840.835   3.322118E-8
     5841.422   3.324068E-8
     5842.016   3.326038E-8
     5842.605   3.327994E-8
     5843.196   3.329954E-8
     5843.786   3.331917E-8
     5844.379   3.333887E-8
      5844.97   3.335845E-8
     5845.563   3.337820E-8
     5846.154   3.339782E-8
     5846.745   3.341738E-8
     5847.338   3.343706E-8
     5847.929   3.345666E-8
     5848.523   3.347640E-8
     5849.114   3.349605E-8
     5849.705   3.351565E-8
     5850.296   3.353565E-8
     5850.887   3.355600E-8
     5851.481   3.357650E-8
     5852.072   3.359690E-8
     5852.663   3.361723E-8
     5853.258   3.363773E-8
     5853.846   3.365802E-8
     5854.437   3.367839E-8
     5855.032   3.369886E-8
     5855.623   3.371928E-8
     5856.218   3.373980E-8
      5856.81   3.376021E-8
     5857.401   3.378059E-8
     5857.996   3.380112E-8
     5858.588   3.382153E-8
     5859.183   3.384203E-8
     5859.775   3.386243E-8
      5860.37   3.388290E-8
     5860.958   3.390316E-8
     5861.551   3.392354E-8
     5862.146   3.394399E-8
     5862.738   3.396431E-8
     5863.331   3.398465E-8
     5863.926   3.400511E-8
     5864.518   3.402549E-8
     5865.111   3.404588E-8
     5865.703   3.406624E-8
     5866.296   3.408663E-8
     5866.892   3.410713E-8
     5867.484   3.412751E-8
      5868.08   3.414798E-8
     5868.673   3.416837E-8
     5869.266   3.418876E-8
     5869.862   3.420929E-8
     5870.455   3.422905E-8
     5871.051   3.424872E-8
     5871.644   3.426828E-8
     5872.237   3.428786E-8
     5872.831   3.430747E-8
     5873.424   3.432706E-8
     5874.017   3.434666E-8
     5874.614   3.436635E-8
     5875.207   3.438592E-8
     5875.801   3.440548E-8
