WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25srf2
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.838036E-18
PIVWV    r 2306.378
BANDW    r 481.6373
TPEAK    r 0.02686201
EQUVW    r 31.92801
RECTW    r 1188.593
EMFLX    r 6.958812E-15
     2697.384    0.02401361
     2697.993    0.02400453
     2698.602    0.02399545
      2699.21    0.02398637
     2699.818    0.02397732
     2700.427    0.02396854
     2701.037    0.02395991
     2701.646    0.02395129
     2702.257    0.02394263
     2702.867      0.023934
     2703.477    0.02392536
     2704.087    0.02391673
     2704.697    0.02390808
     2705.309    0.02389942
     2705.919    0.02389077
      2706.53    0.02388212
     2707.141    0.02387347
      2707.75    0.02386484
     2708.361    0.02385618
     2708.972    0.02384752
     2709.584    0.02383886
     2710.195    0.02383023
     2710.807    0.02382162
     2711.418    0.02381302
     2712.032    0.02380441
     2712.644    0.02379581
     2713.256    0.02378721
     2713.868     0.0237786
      2714.48    0.02376998
     2715.093    0.02376138
     2715.706    0.02375276
     2716.319    0.02374415
     2716.932    0.02373553
     2717.545     0.0237269
     2718.158    0.02371828
     2718.771    0.02370965
     2719.385    0.02370103
     2719.998    0.02369241
     2720.612    0.02368383
     2721.226    0.02367527
      2721.84     0.0236667
     2722.454    0.02365813
     2723.069    0.02364956
     2723.683    0.02364098
     2724.299    0.02363238
     2724.914     0.0236238
     2725.529    0.02361521
     2726.144    0.02360663
     2726.759    0.02359804
     2727.375    0.02358945
      2727.99    0.02358086
     2728.605    0.02357227
     2729.221    0.02356366
     2729.837    0.02355506
     2730.453    0.02354652
     2731.069    0.02353799
     2731.686    0.02352946
     2732.302    0.02352093
     2732.918     0.0235124
     2733.535    0.02350385
     2734.152    0.02349531
     2734.769    0.02348677
     2735.386    0.02347823
     2736.003    0.02346968
     2736.621    0.02346113
     2737.238    0.02345258
     2737.856    0.02344402
     2738.475    0.02343544
     2739.093    0.02342688
     2739.711    0.02341833
      2740.33     0.0234098
     2740.948    0.02340131
     2741.566    0.02339282
     2742.185    0.02338433
     2742.804    0.02337583
     2743.423    0.02336733
     2744.042    0.02335884
     2744.661    0.02335032
     2745.281    0.02334182
       2745.9    0.02333332
      2746.52    0.02332481
     2747.139     0.0233163
     2747.759    0.02330779
     2748.379    0.02329927
        2749.    0.02329075
      2749.62    0.02328223
     2750.242    0.02327372
     2750.862    0.02326527
     2751.483    0.02325681
     2752.104    0.02324836
     2752.725    0.02323989
     2753.346    0.02323144
     2753.968    0.02322297
     2754.589    0.02321451
     2755.209    0.02320606
     2755.831    0.02319759
     2756.453    0.02318912
     2757.075    0.02318065
     2757.697    0.02317218
     2758.321    0.02316368
     2758.943    0.02315519
     2759.566    0.02314672
     2760.188    0.02313826
     2760.813    0.02312982
     2761.436    0.02312141
     2762.059      0.023113
     2762.682    0.02310458
     2763.305    0.02309616
     2763.927    0.02308776
     2764.551    0.02307933
     2765.175    0.02307091
     2765.799    0.02306248
     2766.423    0.02305406
     2767.047    0.02304563
     2767.672     0.0230372
     2768.296    0.02302877
     2768.921    0.02302033
     2769.546    0.02301189
     2770.172    0.02300345
     2770.797    0.02299508
     2771.423    0.02298671
     2772.048    0.02297834
     2772.674    0.02296996
     2773.299    0.02296158
     2773.927    0.02295318
     2774.552    0.02294479
     2775.177    0.02293643
     2775.803    0.02292805
      2776.43    0.02291967
     2777.056    0.02291128
     2777.683    0.02290289
      2778.31    0.02289449
     2778.937     0.0228861
     2779.564    0.02287772
     2780.191    0.02286933
      2780.82    0.02286098
     2781.447    0.02285265
     2782.075    0.02284431
     2782.703    0.02283598
     2783.331    0.02282764
     2783.959    0.02281929
     2784.587    0.02281094
     2785.215    0.02280262
     2785.844    0.02279432
     2786.473    0.02278603
     2787.101    0.02277773
      2787.73    0.02276943
     2788.359    0.02276113
     2788.987    0.02275284
     2789.616    0.02274453
     2790.247    0.02273619
     2790.877    0.02272785
     2791.507    0.02271949
     2792.137    0.02271114
     2792.767    0.02270279
     2793.397    0.02269444
     2794.027    0.02268608
     2794.659     0.0226777
      2795.29    0.02266924
     2795.921    0.02266069
     2796.552    0.02265212
     2797.183    0.02264355
     2797.812      0.022635
     2798.445     0.0226264
     2799.077    0.02261783
     2799.708     0.0226071
     2800.339    0.02258645
     2800.972    0.02255121
     2801.604    0.02251604
     2802.236    0.02248089
     2802.869    0.02244571
     2803.501    0.02241052
     2804.134    0.02237533
     2804.767    0.02234014
     2805.399    0.02230495
     2806.032    0.02226974
     2806.667    0.02223445
     2807.301    0.02219924
     2807.934    0.02216401
     2808.568    0.02212878
       2809.2    0.02209363
     2809.834    0.02205851
     2810.469    0.02202369
     2811.104    0.02198931
     2811.738    0.02195492
     2812.371    0.02192061
     2813.006     0.0218862
      2813.64    0.02185179
     2814.275    0.02181738
     2814.912    0.02178286
     2815.547    0.02174844
     2816.182    0.02171401
     2816.818    0.02167957
     2817.454    0.02164513
     2818.089    0.02161068
     2818.725    0.02157623
     2819.361    0.02154176
     2819.998    0.02150749
     2820.634    0.02147365
      2821.27    0.02144002
     2821.907    0.02140638
     2822.544    0.02137272
     2823.182    0.02133899
     2823.818    0.02130541
     2824.455    0.02127174
     2825.092    0.02123806
      2825.73    0.02120439
     2826.367     0.0211707
     2827.007    0.02113693
     2827.645    0.02110324
     2828.283    0.02106954
     2828.921    0.02103583
     2829.559    0.02100211
     2830.198    0.02096873
     2830.838    0.02093567
     2831.477    0.02090278
     2832.114    0.02086995
     2832.753    0.02083703
     2833.393    0.02080411
     2834.032    0.02077118
     2834.671    0.02073826
     2835.311    0.02070532
     2835.951    0.02067237
     2836.591    0.02063943
     2837.231    0.02060648
     2837.871    0.02057352
     2838.511    0.02054056
     2839.152    0.02050758
     2839.793    0.02047466
     2840.434    0.02044216
     2841.076     0.0204099
     2841.717    0.02037771
     2842.358    0.02034553
        2843.    0.02031333
     2843.641    0.02028112
     2844.283    0.02024891
     2844.925    0.02021669
     2845.567    0.02018447
     2846.209    0.02015224
      2846.85    0.02012009
     2847.494    0.02008777
     2848.136    0.02005552
     2848.779    0.02002328
     2849.422      0.019991
     2850.065    0.01995907
     2850.708    0.01992763
     2851.351    0.01989641
     2851.996     0.0198651
      2852.64    0.01983386
     2853.283    0.01980262
     2853.927    0.01977137
     2854.571    0.01974011
     2855.214    0.01970893
      2855.86    0.01967758
     2856.504    0.01964632
     2857.149    0.01961504
     2857.793    0.01958376
     2858.437    0.01955254
     2859.082    0.01952125
     2859.727    0.01948994
     2860.372    0.01945911
     2861.019    0.01942845
     2861.665    0.01939788
     2862.311    0.01936732
     2862.957    0.01933675
     2863.603    0.01930618
      2864.25    0.01927551
     2864.897    0.01924492
     2865.543    0.01921433
      2866.19    0.01918373
     2866.835    0.01915321
     2867.482     0.0191226
     2868.129    0.01909197
     2868.776    0.01906135
     2869.424    0.01903072
     2870.071    0.01900027
     2870.719    0.01897027
     2871.366    0.01894037
     2872.014    0.01891046
     2872.664    0.01888047
     2873.312    0.01885054
     2873.961    0.01882062
     2874.609    0.01879067
     2875.258    0.01876073
     2875.907     0.0187308
     2876.556    0.01870085
     2877.205    0.01867089
     2877.854    0.01864093
     2878.503    0.01861097
     2879.153    0.01858098
     2879.803    0.01855101
     2880.453    0.01852155
     2881.103    0.01849226
     2881.753    0.01846299
     2882.403     0.0184337
     2883.053    0.01840442
     2883.704    0.01837512
     2884.355    0.01834583
     2885.007    0.01831645
     2885.658    0.01828715
     2886.309    0.01825784
     2886.961    0.01822852
     2887.612     0.0181992
     2888.264    0.01816987
     2888.916    0.01814053
     2889.567     0.0181112
     2890.219    0.01808207
     2890.872    0.01805344
     2891.524     0.0180248
     2892.177    0.01799615
     2892.829     0.0179675
     2893.482    0.01793884
     2894.135    0.01791017
     2894.788     0.0178815
     2895.441    0.01785282
     2896.094    0.01782414
     2896.748    0.01779545
     2897.402    0.01776676
     2898.056    0.01773805
     2898.709    0.01770935
     2899.365    0.01768057
      2900.02    0.01765197
     2900.674    0.01762486
     2901.328     0.0175978
     2901.983    0.01757073
     2902.638    0.01754366
     2903.293    0.01751658
     2903.948    0.01748948
     2904.604    0.01746238
     2905.257    0.01743534
     2905.915    0.01740816
      2906.57    0.01738104
     2907.226    0.01735391
     2907.882    0.01732676
