WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25ciii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.702968E-16
PIVWV    r 2011.582
BANDW    r 165.3093
TPEAK    r 0.002297113
EQUVW    r 0.4621071
RECTW    r 201.1686
EMFLX    r 1.141463E-13
     2989.108   6.446329E-6
     2989.754   6.429640E-6
     2990.401   6.413048E-6
      2991.05   6.396558E-6
     2991.697   6.380124E-6
     2992.346   6.363666E-6
     2992.993   6.347276E-6
      2993.64   6.330889E-6
      2994.29   6.314480E-6
     2994.939   6.298082E-6
     2995.587   6.281750E-6
     2996.237   6.265392E-6
     2996.885   6.249084E-6
     2997.535   6.232753E-6
     2998.185   6.216445E-6
     2998.833   6.200195E-6
     2999.484   6.183913E-6
     3000.134   6.161475E-6
     3000.783   6.134197E-6
     3001.434   6.103578E-6
     3002.083   6.073009E-6
     3002.734   6.042362E-6
     3003.384   6.011756E-6
     3004.035   5.981052E-6
     3004.685   5.950402E-6
     3005.335   5.919717E-6
     3005.987   5.888952E-6
     3006.637   5.858225E-6
     3007.289   5.827398E-6
     3007.941   5.796548E-6
     3008.592   5.765759E-6
     3009.244   5.734861E-6
     3009.897   5.704451E-6
     3010.548   5.675259E-6
     3011.201   5.646894E-6
     3011.854   5.618509E-6
     3012.506   5.590171E-6
     3013.159   5.561742E-6
     3013.811   5.533364E-6
     3014.463   5.504957E-6
     3015.116   5.476461E-6
     3015.769   5.448024E-6
     3016.423   5.419480E-6
     3017.075   5.390983E-6
     3017.729   5.362402E-6
     3018.382   5.333869E-6
     3019.037   5.305246E-6
      3019.69   5.276663E-6
     3020.345   5.249435E-6
        3021.   5.222980E-6
     3021.655   5.196674E-6
     3022.309   5.170418E-6
     3022.964   5.144064E-6
     3023.618   5.117773E-6
     3024.274   5.091389E-6
     3024.928   5.065051E-6
     3025.584   5.038618E-6
     3026.239   5.012234E-6
     3026.895   4.985772E-6
      3027.55   4.959354E-6
     3028.206   4.932850E-6
     3028.861   4.906375E-6
     3029.516   4.879902E-6
     3030.173   4.854108E-6
     3030.831   4.829568E-6
     3031.486   4.805247E-6
     3032.144   4.780858E-6
     3032.801   4.756443E-6
     3033.457   4.732077E-6
     3034.115   4.707624E-6
     3034.773   4.683152E-6
      3035.43   4.658725E-6
     3036.088   4.634224E-6
     3036.745   4.609764E-6
     3037.403   4.585212E-6
      3038.06   4.560709E-6
     3038.718   4.536192E-6
     3039.376   4.511596E-6
     3040.034   4.487321E-6
     3040.692   4.464625E-6
     3041.353   4.441978E-6
     3042.011   4.419433E-6
      3042.67   4.396815E-6
     3043.329   4.374231E-6
     3043.989   4.351573E-6
     3044.649   4.328901E-6
     3045.307   4.306266E-6
     3045.968   4.283561E-6
     3046.627   4.260887E-6
     3047.287   4.238144E-6
     3047.947   4.215442E-6
     3048.608   4.192662E-6
     3049.269   4.169865E-6
     3049.928   4.147532E-6
     3050.588   4.126040E-6
      3051.25   4.105111E-6
     3051.911   4.084171E-6
     3052.572   4.063254E-6
     3053.232   4.042332E-6
     3053.894   4.021334E-6
     3054.555   4.000387E-6
     3055.217   3.979356E-6
      3055.88   3.958309E-6
     3056.541   3.937310E-6
     3057.204   3.916231E-6
     3057.865   3.895202E-6
     3058.528   3.874086E-6
     3059.192   3.852960E-6
     3059.853   3.831922E-6
     3060.517   3.813705E-6
     3061.179   3.796313E-6
     3061.843   3.778875E-6
     3062.505   3.761443E-6
     3063.169   3.743928E-6
     3063.832   3.726424E-6
     3064.496   3.708844E-6
     3065.159   3.691264E-6
     3065.824   3.673613E-6
     3066.487   3.655962E-6
     3067.152   3.638233E-6
     3067.816   3.620511E-6
     3068.481   3.602712E-6
     3069.146   3.584880E-6
     3069.811   3.567214E-6
     3070.476   3.550325E-6
      3071.14   3.534088E-6
     3071.806   3.517773E-6
     3072.473   3.501421E-6
     3073.139   3.485040E-6
     3073.804   3.468665E-6
     3074.469   3.452255E-6
     3075.135   3.435772E-6
     3075.801   3.419295E-6
     3076.466   3.402790E-6
     3077.133   3.386206E-6
     3077.799   3.369634E-6
     3078.466   3.352983E-6
     3079.132   3.336340E-6
       3079.8   3.319768E-6
     3080.468   3.303957E-6
     3081.134   3.288766E-6
     3081.802   3.273502E-6
     3082.471   3.258206E-6
     3083.139   3.242882E-6
     3083.806   3.227563E-6
     3084.475   3.212179E-6
     3085.142   3.196800E-6
      3085.81   3.181387E-6
     3086.479   3.165908E-6
     3087.147   3.150435E-6
     3087.816   3.134894E-6
     3088.484   3.119360E-6
     3089.154   3.103754E-6
     3089.822   3.088223E-6
     3090.492   3.073559E-6
     3091.161   3.059344E-6
     3091.831   3.045066E-6
     3092.502   3.030764E-6
     3093.171   3.016466E-6
     3093.842   3.002102E-6
     3094.512   2.987711E-6
     3095.182   2.973327E-6
     3095.853   2.958876E-6
     3096.525   2.944398E-6
     3097.194   2.929932E-6
     3097.865   2.915430E-6
     3098.536   2.900870E-6
     3099.207   2.886312E-6
     3099.879   2.871911E-6
     3100.549   2.858157E-6
      3101.22   2.844839E-6
     3101.893   2.831459E-6
     3102.563   2.818089E-6
     3103.236   2.804657E-6
     3103.909   2.791195E-6
     3104.583   2.777711E-6
     3105.254   2.764232E-6
     3105.927   2.750695E-6
     3106.599   2.737163E-6
     3107.273   2.723569E-6
     3107.947   2.709950E-6
     3108.619   2.696337E-6
     3109.293   2.682667E-6
     3109.966   2.669158E-6
     3110.639   2.656507E-6
     3111.313   2.644024E-6
     3111.987   2.631545E-6
     3112.661   2.619012E-6
     3113.335   2.606485E-6
      3114.01   2.593900E-6
     3114.684   2.581324E-6
     3115.359   2.568694E-6
     3116.035   2.556034E-6
      3116.71   2.543352E-6
     3117.385   2.530679E-6
     3118.061   2.517943E-6
     3118.735   2.505222E-6
     3119.412   2.492438E-6
     3120.088   2.480321E-6
     3120.763   2.470955E-6
      3121.44   2.461726E-6
     3122.115   2.452469E-6
     3122.791   2.443164E-6
     3123.468   2.433788E-6
     3124.143   2.424388E-6
     3124.821   2.414910E-6
     3125.497   2.405408E-6
     3126.175   2.395836E-6
     3126.851   2.386236E-6
     3127.529   2.376559E-6
     3128.207   2.366835E-6
     3128.884   2.357087E-6
     3129.562   2.347282E-6
      3130.24   2.337861E-6
     3130.918   2.329007E-6
     3131.597   2.320160E-6
     3132.275   2.311289E-6
     3132.954   2.302352E-6
     3133.632   2.293388E-6
      3134.31   2.284377E-6
      3134.99   2.275302E-6
     3135.668   2.266203E-6
     3136.349   2.257012E-6
     3137.028   2.247818E-6
     3137.707   2.238580E-6
     3138.387   2.229276E-6
     3139.066   2.219947E-6
     3139.747   2.210598E-6
     3140.427   2.201767E-6
     3141.107   2.193358E-6
     3141.788   2.184888E-6
     3142.468   2.176393E-6
     3143.149   2.167836E-6
     3143.829   2.159259E-6
     3144.511   2.150617E-6
