WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25srf2
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.311402E-17
PIVWV    r 1453.116
BANDW    r 119.6688
TPEAK    r 0.02648978
EQUVW    r 6.983327
RECTW    r 263.6234
EMFLX    r 1.622220E-14
     2616.451   1.148750E-7
     2617.042   1.145956E-7
     2617.633   1.143162E-7
     2618.225   1.140361E-7
     2618.815   1.137566E-7
     2619.406   1.134770E-7
     2619.998   1.131972E-7
     2620.589   1.129289E-7
     2621.178   1.126612E-7
      2621.77   1.123927E-7
     2622.362   1.121242E-7
     2622.953   1.118555E-7
     2623.545   1.115868E-7
     2624.137   1.113182E-7
     2624.729   1.110493E-7
     2625.322   1.107804E-7
     2625.916   1.105108E-7
     2626.508   1.102418E-7
     2627.101   1.099726E-7
     2627.694   1.097034E-7
     2628.287   1.094342E-7
      2628.88   1.091649E-7
     2629.473   1.088955E-7
     2630.066   1.086272E-7
      2630.66   1.083686E-7
     2631.253   1.081100E-7
     2631.847   1.078513E-7
     2632.441   1.075925E-7
     2633.035   1.073337E-7
     2633.629   1.070749E-7
     2634.224   1.068159E-7
     2634.818   1.065570E-7
     2635.413   1.062978E-7
     2636.007   1.060386E-7
     2636.602   1.057794E-7
     2637.198   1.055195E-7
     2637.793   1.052601E-7
     2638.389   1.050006E-7
     2638.984   1.047411E-7
      2639.58   1.044816E-7
     2640.175   1.042250E-7
     2640.771   1.039759E-7
     2641.367   1.037267E-7
     2641.963   1.034774E-7
     2642.559   1.032281E-7
     2643.156   1.029788E-7
     2643.752   1.027294E-7
     2644.349   1.024798E-7
     2644.945   1.022303E-7
     2645.542   1.019807E-7
     2646.139   1.017309E-7
     2646.736   1.014812E-7
     2647.333   1.012313E-7
     2647.931   1.009814E-7
     2648.528   1.007315E-7
     2649.126   1.004815E-7
     2649.724   1.002313E-7
     2650.323   9.998610E-8
