WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,25mama
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.341392E-17
PIVWV    r 1369.428
BANDW    r 135.2006
TPEAK    r 0.04285724
EQUVW    r 13.62213
RECTW    r 317.849
EMFLX    r 9.694944E-15
     2186.307   2.606049E-6
      2186.78   2.596304E-6
     2187.253   2.586558E-6
     2187.728   2.576777E-6
     2188.201   2.567012E-6
     2188.674   2.557245E-6
     2189.148   2.547463E-6
     2189.621   2.537681E-6
     2190.095   2.528050E-6
     2190.569   2.519056E-6
     2191.042   2.510058E-6
     2191.518   2.501032E-6
      2191.99   2.492043E-6
     2192.465   2.483026E-6
     2192.939   2.474000E-6
     2193.413   2.464969E-6
     2193.888   2.455929E-6
     2194.362   2.446888E-6
     2194.837   2.437833E-6
     2195.312   2.428779E-6
     2195.787   2.419710E-6
     2196.262   2.410641E-6
     2196.737   2.401563E-6
     2197.212   2.392475E-6
     2197.687   2.383387E-6
     2198.164   2.374263E-6
     2198.639   2.365160E-6
     2199.115   2.356049E-6
     2199.591   2.346927E-6
     2200.067   2.337907E-6
     2200.541   2.329547E-6
     2201.017   2.321156E-6
     2201.493   2.312762E-6
      2201.97   2.304359E-6
     2202.446   2.295952E-6
     2202.923   2.287536E-6
     2203.399   2.279121E-6
     2203.876   2.270692E-6
     2204.354   2.262238E-6
     2204.831   2.253802E-6
     2205.307   2.245361E-6
     2205.784   2.236911E-6
     2206.262   2.228453E-6
     2206.739   2.219991E-6
     2207.216   2.211525E-6
     2207.694   2.203050E-6
     2208.171   2.194571E-6
      2208.65   2.186066E-6
     2209.127   2.177596E-6
     2209.605   2.169096E-6
     2210.083   2.160715E-6
     2210.561   2.152898E-6
     2211.039   2.145081E-6
     2211.517   2.137257E-6
     2211.996   2.129425E-6
     2212.474   2.121589E-6
     2212.953   2.113749E-6
     2213.431   2.105902E-6
      2213.91   2.098051E-6
     2214.389   2.090193E-6
     2214.868   2.082331E-6
     2215.348   2.074445E-6
     2215.828   2.066571E-6
     2216.307   2.058690E-6
     2216.786   2.050809E-6
     2217.266   2.042917E-6
     2217.746   2.035024E-6
     2218.225   2.027124E-6
     2218.705   2.019216E-6
     2219.185   2.011305E-6
     2219.664   2.003410E-6
     2220.144   1.995681E-6
     2220.625   1.988398E-6
     2221.106   1.981093E-6
     2221.586   1.973801E-6
     2222.067   1.966501E-6
     2222.548   1.959199E-6
     2223.029   1.951893E-6
      2223.51   1.944580E-6
      2223.99   1.937264E-6
     2224.472   1.929941E-6
     2224.953   1.922614E-6
     2225.434   1.915285E-6
     2225.916   1.907949E-6
     2226.397   1.900609E-6
     2226.879   1.893263E-6
      2227.36   1.885913E-6
     2227.842   1.878560E-6
     2228.324   1.871200E-6
     2228.806   1.863833E-6
     2229.288   1.856463E-6
     2229.771   1.849090E-6
     2230.253   1.842023E-6
     2230.737   1.835219E-6
     2231.219   1.828430E-6
     2231.702   1.821634E-6
     2232.185   1.814833E-6
     2232.667   1.808028E-6
      2233.15   1.801221E-6
     2233.633   1.794411E-6
     2234.117   1.787591E-6
       2234.6   1.780773E-6
     2235.083   1.773947E-6
     2235.567   1.767120E-6
      2236.05   1.760285E-6
     2236.534   1.753445E-6
     2237.018   1.746605E-6
       2237.5   1.739777E-6
     2237.985   1.732925E-6
     2238.469   1.726070E-6
     2238.953   1.719212E-6
     2239.438   1.712331E-6
     2239.923   1.705464E-6
     2240.407   1.699056E-6
     2240.892   1.692733E-6
     2241.377   1.686405E-6
     2241.862   1.680074E-6
     2242.347   1.673742E-6
     2242.832   1.667403E-6
     2243.317   1.661062E-6
     2243.802   1.654716E-6
     2244.288   1.648367E-6
     2244.773   1.642013E-6
     2245.259   1.635656E-6
     2245.746   1.629281E-6
      2246.23   1.622932E-6
     2246.716   1.616565E-6
     2247.202   1.610192E-6
     2247.688   1.603818E-6
     2248.175   1.597437E-6
     2248.662   1.591038E-6
     2249.148   1.584652E-6
     2249.635   1.578261E-6
     2250.122   1.571996E-6
     2250.608   1.566109E-6
     2251.095   1.560219E-6
     2251.582   1.554325E-6
     2252.069   1.548429E-6
     2252.556   1.542531E-6
     2253.044   1.536628E-6
     2253.531   1.530723E-6
     2254.019   1.524813E-6
     2254.506   1.518901E-6
     2254.993   1.512999E-6
      2255.48   1.507079E-6
     2255.968   1.501158E-6
     2256.456   1.495232E-6
     2256.946   1.489286E-6
     2257.434   1.483356E-6
     2257.922   1.477418E-6
     2258.411   1.471480E-6
     2258.899   1.465538E-6
     2259.389   1.459576E-6
     2259.878   1.453627E-6
     2260.367   1.448032E-6
     2260.856   1.442551E-6
     2261.344   1.437082E-6
     2261.833   1.431595E-6
     2262.322   1.426106E-6
     2262.811   1.420616E-6
     2263.301   1.415121E-6
     2263.791   1.409622E-6
      2264.28   1.404121E-6
      2264.77   1.398618E-6
      2265.26   1.393111E-6
      2265.75   1.387602E-6
      2266.24   1.382091E-6
      2266.73   1.376576E-6
     2267.221   1.371057E-6
     2267.712   1.365522E-6
     2268.203   1.359999E-6
     2268.694   1.354472E-6
     2269.184   1.348943E-6
     2269.675   1.343409E-6
     2270.165   1.338038E-6
     2270.657   1.332927E-6
     2271.148   1.327827E-6
      2271.64   1.322726E-6
     2272.131   1.317621E-6
     2272.623   1.312515E-6
     2273.114   1.307404E-6
     2273.606   1.302292E-6
     2274.098   1.297176E-6
      2274.59   1.292058E-6
     2275.082   1.286939E-6
     2275.574   1.281817E-6
     2276.066   1.276692E-6
     2276.559   1.271564E-6
     2277.052   1.266422E-6
     2277.545   1.261288E-6
     2278.038   1.256153E-6
      2278.53   1.251016E-6
     2279.022   1.245889E-6
     2279.515   1.240747E-6
     2280.008   1.235608E-6
     2280.501   1.230870E-6
     2280.995   1.226129E-6
     2281.488   1.221387E-6
     2281.981   1.216644E-6
     2282.475   1.211897E-6
     2282.969   1.207147E-6
     2283.463   1.202395E-6
     2283.957   1.197642E-6
     2284.452   1.192874E-6
     2284.946   1.188117E-6
      2285.44   1.183358E-6
     2285.935   1.178595E-6
     2286.429   1.173830E-6
     2286.924   1.169063E-6
     2287.419   1.164294E-6
     2287.914   1.159523E-6
     2288.408   1.154750E-6
     2288.904   1.149973E-6
     2289.399   1.145195E-6
     2289.894   1.140416E-6
     2290.389   1.135933E-6
     2290.885   1.131528E-6
      2291.38   1.127122E-6
     2291.876   1.122715E-6
     2292.372   1.118305E-6
     2292.868   1.113894E-6
     2293.364   1.109482E-6
      2293.86   1.105066E-6
     2294.356   1.100648E-6
     2294.852   1.096229E-6
     2295.349   1.091808E-6
     2295.846   1.087374E-6
     2296.343   1.082949E-6
      2296.84   1.078521E-6
     2297.335   1.074103E-6
     2297.833   1.069671E-6
     2298.331   1.065227E-6
     2298.828   1.060793E-6
     2299.324   1.056367E-6
     2299.821   1.051929E-6
     2300.319   1.047713E-6
     2300.816   1.043623E-6
     2301.314   1.039531E-6
     2301.813   1.035428E-6
     2302.311   1.031332E-6
     2302.809   1.027235E-6
     2303.307   1.023137E-6
     2303.806   1.019036E-6
     2304.304   1.014935E-6
     2304.802   1.010830E-6
     2305.301   1.006725E-6
       2305.8   1.002618E-6
     2306.299   9.985085E-7
     2306.797   9.943990E-7
     2307.296   9.902865E-7
     2307.795   9.861732E-7
     2308.293   9.820671E-7
     2308.794   9.779382E-7
     2309.293   9.738204E-7
     2309.793   9.696996E-7
     2310.293   9.657680E-7
     2310.792   9.619713E-7
     2311.292   9.581722E-7
     2311.792   9.543742E-7
     2312.294   9.505625E-7
     2312.794   9.467595E-7
     2313.294   9.429558E-7
     2313.795   9.391495E-7
     2314.295   9.353425E-7
     2314.796   9.315330E-7
     2315.297   9.277229E-7
     2315.797   9.239120E-7
     2316.298   9.200986E-7
     2316.799   9.162846E-7
     2317.299   9.124773E-7
     2317.801   9.086599E-7
     2318.302   9.048401E-7
     2318.803   9.010196E-7
     2319.305   8.971965E-7
     2319.808   8.933635E-7
      2320.31   8.897265E-7
     2320.812   8.862032E-7
     2321.314   8.826777E-7
     2321.816   8.791533E-7
     2322.318   8.756251E-7
     2322.821   8.720979E-7
     2323.323   8.685685E-7
     2323.826   8.650368E-7
     2324.328   8.615046E-7
     2324.831   8.579717E-7
     2325.334   8.544367E-7
     2325.837   8.508993E-7
      2326.34   8.473614E-7
     2326.844   8.438230E-7
     2327.347   8.402822E-7
      2327.85   8.367409E-7
     2328.354   8.331991E-7
     2328.857   8.296549E-7
     2329.361   8.261086E-7
     2329.865   8.225617E-7
     2330.369   8.192205E-7
     2330.875   8.159448E-7
     2331.379   8.126765E-7
     2331.883   8.094062E-7
     2332.387   8.061355E-7
     2332.892   8.028627E-7
     2333.396   7.995974E-7
       2333.9   7.963238E-7
     2334.405   7.930480E-7
     2334.911   7.897623E-7
     2335.415   7.864921E-7
      2335.92   7.832135E-7
     2336.426   7.799327E-7
     2336.931   7.766516E-7
     2337.437   7.733701E-7
     2337.944   7.700769E-7
     2338.449   7.667930E-7
     2338.955   7.635068E-7
     2339.461   7.602187E-7
     2339.967   7.569301E-7
     2340.473   7.538853E-7
     2340.981   7.508482E-7
     2341.487   7.478182E-7
     2341.994   7.447863E-7
     2342.499   7.417614E-7
     2343.006   7.387287E-7
     2343.513   7.356943E-7
      2344.02   7.326580E-7
     2344.527   7.296214E-7
     2345.034   7.265843E-7
     2345.541   7.235456E-7
     2346.049   7.205064E-7
     2346.556   7.174653E-7
     2347.064   7.144240E-7
     2347.572   7.113808E-7
     2348.079   7.083373E-7
     2348.587   7.052934E-7
     2349.095   7.022475E-7
     2349.605   6.991928E-7
     2350.113   6.961985E-7
     2350.621   6.933920E-7
      2351.13   6.905839E-7
     2351.637   6.877822E-7
     2352.146   6.849721E-7
     2352.655   6.821618E-7
     2353.164   6.793512E-7
     2353.674   6.765308E-7
     2354.183   6.737182E-7
     2354.692   6.709041E-7
     2355.202   6.680896E-7
     2355.711   6.652734E-7
     2356.221   6.624570E-7
      2356.73   6.596389E-7
      2357.24   6.568207E-7
      2357.75   6.540006E-7
      2358.26   6.511804E-7
     2358.771   6.483584E-7
     2359.281   6.455363E-7
     2359.791   6.427137E-7
     2360.302   6.400220E-7
     2360.812   6.374218E-7
     2361.323   6.348201E-7
     2361.833   6.322182E-7
     2362.344   6.296148E-7
     2362.855   6.270112E-7
     2363.367   6.244061E-7
     2363.878   6.218007E-7
     2364.389   6.191952E-7
     2364.901   6.165882E-7
     2365.412   6.139796E-7
     2365.924   6.113710E-7
     2366.436   6.087622E-7
     2366.948   6.061517E-7
     2367.461   6.035348E-7
     2367.973   6.009227E-7
     2368.485   5.983104E-7
     2368.998   5.956966E-7
      2369.51   5.930825E-7
     2370.023   5.904775E-7
     2370.535   5.880693E-7
     2371.048   5.856598E-7
     2371.561   5.832501E-7
     2372.074   5.808403E-7
     2372.586   5.784360E-7
     2373.099   5.760236E-7
     2373.613   5.736121E-7
     2374.127   5.711923E-7
     2374.641   5.687793E-7
     2375.155   5.663650E-7
     2375.668   5.639494E-7
     2376.182   5.615335E-7
     2376.696   5.591175E-7
      2377.21   5.567002E-7
     2377.725   5.542816E-7
     2378.239   5.518639E-7
     2378.754   5.494438E-7
     2379.268   5.470246E-7
     2379.783   5.446041E-7
     2380.298   5.422934E-7
     2380.813   5.400639E-7
     2381.328   5.378330E-7
     2381.843   5.356021E-7
     2382.358   5.333710E-7
     2382.873   5.311387E-7
     2383.389   5.289063E-7
     2383.906   5.266673E-7
     2384.421   5.244327E-7
     2384.937   5.221987E-7
     2385.453   5.199627E-7
     2385.969   5.177274E-7
     2386.485   5.154910E-7
     2387.001   5.132536E-7
     2387.518   5.110159E-7
     2388.034   5.087780E-7
     2388.551   5.065390E-7
     2389.068   5.042988E-7
     2389.584   5.020595E-7
     2390.101   4.998529E-7
     2390.618   4.977903E-7
     2391.134   4.957316E-7
     2391.651   4.936669E-7
     2392.169   4.916020E-7
     2392.686   4.895361E-7
     2393.205   4.874653E-7
     2393.723   4.853983E-7
     2394.241   4.833311E-7
     2394.759   4.812639E-7
     2395.277   4.791955E-7
     2395.796   4.771214E-7
     2396.314   4.750528E-7
     2396.833   4.729822E-7
     2397.351   4.709125E-7
      2397.87   4.688408E-7
     2398.387   4.667747E-7
     2398.906   4.647029E-7
     2399.425   4.626308E-7
     2399.944   4.605578E-7
     2400.463   4.586305E-7
     2400.982   4.567209E-7
     2401.502   4.548113E-7
     2402.021   4.529007E-7
     2402.541   4.509901E-7
     2403.061   4.490784E-7
     2403.582   4.471613E-7
     2404.102   4.452486E-7
     2404.622   4.433359E-7
     2405.142   4.414231E-7
     2405.662   4.395093E-7
     2406.183   4.375945E-7
     2406.703   4.356797E-7
     2407.224   4.337649E-7
     2407.744   4.318490E-7
     2408.265   4.299322E-7
     2408.786   4.280153E-7
     2409.307   4.260984E-7
     2409.829   4.241803E-7
      2410.35   4.223648E-7
     2410.871   4.205985E-7
     2411.393   4.188321E-7
     2411.914   4.170657E-7
     2412.436   4.152985E-7
     2412.958   4.135303E-7
      2413.48   4.117621E-7
     2414.002   4.099939E-7
     2414.526   4.082198E-7
     2415.048   4.064506E-7
      2415.57   4.046805E-7
     2416.093   4.029105E-7
     2416.615   4.011395E-7
     2417.137   3.993726E-7
      2417.66   3.976007E-7
     2418.183   3.958287E-7
     2418.706   3.940567E-7
     2419.229   3.922830E-7
     2419.752   3.905101E-7
     2420.276   3.888107E-7
       2420.8   3.871775E-7
     2421.323   3.855442E-7
     2421.847   3.839107E-7
     2422.371   3.822766E-7
     2422.895   3.806424E-7
     2423.419   3.790074E-7
     2423.945   3.773678E-7
     2424.469   3.757320E-7
     2424.993   3.740962E-7
     2425.518   3.724603E-7
     2426.043   3.708228E-7
     2426.567   3.691861E-7
     2427.092   3.675486E-7
     2427.617   3.659103E-7
     2428.143   3.642719E-7
     2428.668   3.626336E-7
     2429.193   3.609944E-7
     2429.719   3.593552E-7
     2430.244   3.577759E-7
      2430.77   3.562658E-7
     2431.296   3.547564E-7
     2431.822   3.532456E-7
     2432.348   3.517355E-7
     2432.874   3.502239E-7
       2433.4   3.487130E-7
     2433.928   3.471972E-7
     2434.454   3.456856E-7
     2434.981   3.441733E-7
     2435.508   3.426602E-7
     2436.033   3.411506E-7
      2436.56   3.396376E-7
     2437.087   3.381237E-7
     2437.615   3.366098E-7
     2438.142   3.350952E-7
     2438.669   3.335807E-7
     2439.197   3.320654E-7
     2439.724   3.305500E-7
     2440.252   3.290918E-7
     2440.781   3.276929E-7
      2441.31   3.262973E-7
     2441.838   3.249016E-7
     2442.366   3.235059E-7
     2442.894   3.221095E-7
     2443.423   3.207126E-7
     2443.951   3.193155E-7
      2444.48   3.179185E-7
     2445.009   3.165208E-7
     2445.538   3.151225E-7
     2446.067   3.137241E-7
     2446.596   3.123258E-7
     2447.125   3.109267E-7
     2447.654   3.095276E-7
     2448.184   3.081280E-7
     2448.713   3.067283E-7
     2449.243   3.053279E-7
     2449.773   3.039275E-7
     2450.303   3.025910E-7
     2450.833   3.013019E-7
     2451.363   3.000121E-7
     2451.893   2.987223E-7
     2452.424   2.974320E-7
     2452.954   2.961416E-7
     2453.486   2.948477E-7
     2454.017   2.935573E-7
     2454.548   2.922658E-7
     2455.079   2.909742E-7
      2455.61   2.896826E-7
     2456.141   2.883904E-7
     2456.672   2.870982E-7
     2457.204   2.858054E-7
     2457.734   2.845162E-7
     2458.266   2.832228E-7
     2458.797   2.819294E-7
     2459.329   2.806354E-7
     2459.863   2.793378E-7
     2460.395   2.781206E-7
     2460.927   2.769296E-7
     2461.459   2.757380E-7
     2461.992   2.745464E-7
     2462.524   2.733548E-7
     2463.057   2.721627E-7
      2463.59   2.709705E-7
     2464.123   2.697778E-7
     2464.656   2.685846E-7
     2465.189   2.673919E-7
     2465.722   2.661981E-7
     2466.256   2.650049E-7
     2466.789   2.638105E-7
     2467.322   2.626194E-7
     2467.857   2.614219E-7
      2468.39   2.602275E-7
     2468.924   2.590326E-7
     2469.458   2.578371E-7
     2469.993   2.566417E-7
     2470.527   2.555402E-7
     2471.062   2.544400E-7
     2471.597   2.533369E-7
     2472.132   2.522362E-7
     2472.667   2.511355E-7
     2473.202   2.500343E-7
     2473.737   2.489331E-7
     2474.271   2.478340E-7
     2474.807   2.467297E-7
     2475.342   2.456275E-7
     2475.878   2.445249E-7
     2476.413   2.434227E-7
     2476.948   2.423225E-7
     2477.484   2.412193E-7
      2478.02   2.401161E-7
     2478.556   2.390124E-7
     2479.093   2.379062E-7
     2479.629   2.368020E-7
     2480.166   2.357251E-7
     2480.702   2.347095E-7
     2481.239   2.336935E-7
     2481.776   2.326770E-7
     2482.312   2.316605E-7
     2482.851   2.306412E-7
     2483.388   2.296242E-7
     2483.924   2.286095E-7
