WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25mgii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.080680E-16
PIVWV    r 2874.169
BANDW    r 249.5852
TPEAK    r 0.01245324
EQUVW    r 0.7293755
RECTW    r 58.56913
EMFLX    r 3.753901E-10
     4455.446   3.024141E-5
     4456.072   2.956417E-5
     4456.699   2.888714E-5
     4457.325   2.821091E-5
     4457.952   2.753545E-5
     4458.578   2.686070E-5
     4459.205   2.618670E-5
     4459.832   2.551298E-5
     4460.458   2.499626E-5
     4461.085   2.453752E-5
     4461.715   2.407756E-5
     4462.342   2.361986E-5
     4462.969   2.316230E-5
     4463.596   2.270565E-5
     4464.224   2.224913E-5
     4464.851   2.179308E-5
     4465.479   2.133755E-5
     4466.106   2.088218E-5
     4466.734   2.042770E-5
     4467.359   1.997513E-5
     4467.987   1.952127E-5
     4468.615   1.906797E-5
     4469.243   1.861515E-5
     4469.874   1.816110E-5
     4470.502   1.789998E-5
      4471.13   1.768728E-5
     4471.759   1.747477E-5
     4472.387   1.726253E-5
     4473.016   1.705053E-5
     4473.647   1.683774E-5
     4474.276   1.662601E-5
     4474.905   1.641455E-5
     4475.534   1.620332E-5
      4476.16   1.599312E-5
     4476.789   1.578231E-5
     4477.418   1.557160E-5
     4478.048   1.536112E-5
     4478.677   1.515084E-5
     4479.307   1.494081E-5
     4479.936   1.473104E-5
     4480.566   1.469262E-5
     4481.195   1.467359E-5
     4481.825   1.465456E-5
     4482.455   1.463551E-5
     4483.085   1.461646E-5
     4483.718   1.459739E-5
     4484.348   1.457839E-5
     4484.978   1.455942E-5
     4485.608   1.454045E-5
     4486.239   1.452148E-5
      4486.87   1.450253E-5
       4487.5   1.448357E-5
     4488.131   1.446459E-5
     4488.762   1.444567E-5
     4489.393   1.442676E-5
     4490.021   1.441430E-5
     4490.652   1.458603E-5
     4491.283   1.475743E-5
     4491.915   1.492873E-5
     4492.546   1.509986E-5
      4493.18   1.527144E-5
     4493.812   1.544226E-5
     4494.443   1.561276E-5
     4495.075   1.578319E-5
     4495.709   1.595405E-5
     4496.341   1.612406E-5
     4496.973   1.629387E-5
     4497.604   1.646345E-5
     4498.237   1.663296E-5
     4498.867   1.680164E-5
     4499.499   1.697016E-5
     4500.131   1.720120E-5
     4500.764   1.767460E-5
     4501.396   1.814600E-5
     4502.029   1.861616E-5
     4502.662   1.908576E-5
     4503.294   1.955451E-5
     4503.928   2.002276E-5
     4504.563   2.049157E-5
     4505.196   2.095806E-5
     4505.829   2.142331E-5
     4506.462   2.188803E-5
     4507.096   2.235223E-5
     4507.729   2.281515E-5
     4508.363   2.327721E-5
     4508.997   2.373876E-5
      4509.63   2.419947E-5
     4510.264   2.486069E-5
     4510.898   2.580233E-5
     4511.532   2.674295E-5
     4512.166   2.768111E-5
     4512.798   2.861464E-5
     4513.432   2.955003E-5
     4514.069   3.048728E-5
     4514.704   3.141990E-5
     4515.338   3.235007E-5
     4515.973   3.327924E-5
     4516.607   3.420663E-5
     4517.242   3.513226E-5
     4517.877   3.605615E-5
     4518.515   3.698255E-5
     4519.149   3.790294E-5
     4519.785   3.882227E-5
      4520.42   3.977930E-5
     4521.055   4.075456E-5
     4521.688   4.172502E-5
     4522.324   4.269667E-5
     4522.959   4.366726E-5
     4523.595   4.463596E-5
     4524.231   4.560285E-5
     4524.867   4.656793E-5
     4525.503   4.753192E-5
     4526.139   4.849330E-5
     4526.775   4.945358E-5
     4527.414   5.041571E-5
      4528.05   5.137234E-5
     4528.687   5.232783E-5
     4529.323   5.328075E-5
     4529.959   5.423284E-5
     4530.596   5.421815E-5
     4531.233   5.413806E-5
      4531.87   5.405805E-5
     4532.507   5.397806E-5
     4533.144   5.389817E-5
     4533.781   5.381826E-5
     4534.418   5.373842E-5
     4535.055   5.365865E-5
     4535.693   5.357889E-5
      4536.33   5.349925E-5
     4536.968   5.341958E-5
     4537.605   5.333996E-5
     4538.243   5.326039E-5
     4538.881   5.318089E-5
     4539.519   5.310144E-5
     4540.157   5.283548E-5
     4540.795   5.199978E-5
     4541.436   5.116123E-5
     4542.074   5.032793E-5
     4542.712   4.949610E-5
     4543.351   4.866507E-5
      4543.99   4.783548E-5
     4544.628   4.700732E-5
     4545.267   4.618058E-5
     4545.906   4.535525E-5
     4546.545   4.453076E-5
     4547.184   4.370834E-5
      4547.82   4.288987E-5
     4548.459   4.206967E-5
     4549.099   4.125090E-5
     4549.738   4.043309E-5
      4550.38   3.973581E-5
      4551.02   3.912556E-5
     4551.659   3.851641E-5
     4552.299   3.790830E-5
     4552.939   3.730077E-5
     4553.579   3.669472E-5
     4554.221   3.608695E-5
     4554.861   3.548257E-5
     4555.501   3.487920E-5
     4556.139   3.427918E-5
      4556.78   3.367744E-5
      4557.42   3.307724E-5
     4558.061   3.247764E-5
     4558.701   3.187909E-5
     4559.342   3.128159E-5
     4559.983   3.068469E-5
     4560.624   3.047122E-5
     4561.265   3.026844E-5
     4561.906   3.006596E-5
     4562.547   2.986383E-5
     4563.188   2.966202E-5
      4563.83   2.946034E-5
     4564.474   2.925825E-5
     4565.115   2.905726E-5
     4565.757   2.885658E-5
     4566.398   2.865620E-5
      4567.04   2.845613E-5
     4567.682   2.825627E-5
     4568.324   2.805671E-5
     4568.966   2.785745E-5
     4569.608   2.765854E-5
      4570.25   2.758034E-5
      4570.89   2.768977E-5
     4571.533   2.779949E-5
     4572.175   2.790897E-5
     4572.818   2.801817E-5
     4573.463   2.812756E-5
     4574.106   2.823638E-5
     4574.749   2.834492E-5
     4575.392   2.845312E-5
     4576.035   2.856117E-5
     4576.681   2.866949E-5
     4577.324   2.877706E-5
     4577.967   2.888443E-5
      4578.61   2.899152E-5
     4579.251   2.909802E-5
     4579.895   2.920469E-5
     4580.539   2.953533E-5
     4581.183   2.990921E-5
     4581.827   3.028237E-5
      4582.47   3.065454E-5
     4583.114   3.102626E-5
     4583.759   3.139752E-5
     4584.403   3.176778E-5
      4585.05   3.213896E-5
     4585.694   3.250798E-5
     4586.339   3.287627E-5
     4586.983   3.324385E-5
     4587.628   3.361069E-5
     4588.273   3.397705E-5
     4588.917   3.434238E-5
     4589.563   3.470727E-5
     4590.208   3.512435E-5
     4590.853   3.565199E-5
     4591.498   3.617831E-5
     4592.144   3.670400E-5
     4592.789   3.722828E-5
     4593.434   3.775190E-5
     4594.077   3.827253E-5
     4594.723   3.879450E-5
     4595.372   3.931738E-5
     4596.017   3.983686E-5
     4596.663   4.035574E-5
     4597.309   4.087357E-5
     4597.956   4.139076E-5
     4598.602   4.190653E-5
     4599.248   4.242167E-5
     4599.897   4.293804E-5
     4600.543   4.332696E-5
      4601.19   4.369171E-5
     4601.837   4.405611E-5
     4602.481   4.441812E-5
     4603.128   4.478105E-5
     4603.775   4.514328E-5
     4604.422   4.550477E-5
     4605.069   4.586553E-5
     4605.716   4.622579E-5
     4606.364   4.658533E-5
     4607.011   4.694388E-5
     4607.659   4.730220E-5
     4608.309   4.766087E-5
     4608.957   4.801772E-5
     4609.604   4.837362E-5
     4610.252   4.856971E-5
       4610.9   4.851468E-5
     4611.548   4.845986E-5
     4612.196   4.840503E-5
     4612.844   4.835023E-5
     4613.493   4.829543E-5
     4614.141   4.824065E-5
      4614.79   4.818591E-5
     4615.438   4.813115E-5
     4616.087   4.807636E-5
     4616.736   4.802159E-5
     4617.385   4.796686E-5
     4618.034   4.791217E-5
     4618.683   4.785745E-5
     4619.332   4.780279E-5
     4619.981   4.774836E-5
      4620.63   4.744504E-5
      4621.28   4.713493E-5
     4621.929   4.682528E-5
     4622.579   4.651592E-5
     4623.231   4.620613E-5
     4623.881   4.589776E-5
     4624.531   4.558984E-5
     4625.181   4.528242E-5
     4625.831   4.497550E-5
     4626.481   4.466885E-5
     4627.131   4.436268E-5
     4627.782   4.405700E-5
     4628.432   4.375179E-5
      4629.08   4.344820E-5
      4629.73   4.314409E-5
     4630.381   4.285685E-5
     4631.032   4.258184E-5
     4631.683   4.230734E-5
     4632.336   4.203225E-5
     4632.987   4.175862E-5
     4633.639   4.148521E-5
      4634.29   4.121225E-5
     4634.941   4.093974E-5
     4635.593   4.066763E-5
     4636.247   4.039493E-5
     4636.898   4.012349E-5
      4637.55   3.985246E-5
     4638.199   3.958309E-5
     4638.851   3.931294E-5
     4639.503   3.904303E-5
     4640.155   3.880871E-5
     4640.808   3.868565E-5
      4641.46   3.856294E-5
     4642.112   3.844039E-5
     4642.765   3.831800E-5
     4643.417   3.819575E-5
      4644.07   3.807357E-5
     4644.722   3.795163E-5
     4645.375   3.782977E-5
     4646.028   3.770801E-5
     4646.684   3.758600E-5
     4647.337   3.746453E-5
      4647.99   3.734334E-5
     4648.643   3.722222E-5
     4649.296   3.710124E-5
      4649.95   3.698049E-5
     4650.604   3.694877E-5
     4651.257   3.692454E-5
     4651.911   3.690026E-5
     4652.562   3.687610E-5
     4653.216   3.685180E-5
      4653.87   3.682749E-5
     4654.524   3.680316E-5
     4655.178   3.677883E-5
     4655.835   3.675437E-5
      4656.49   3.672995E-5
     4657.144   3.670553E-5
     4657.798   3.668111E-5
     4658.456   3.665655E-5
      4659.11   3.663205E-5
     4659.765   3.660766E-5
      4660.42   3.657715E-5
     4661.075   3.654328E-5
     4661.728   3.650955E-5
     4662.383   3.647574E-5
     4663.039   3.644189E-5
     4663.694   3.640803E-5
     4664.349   3.637420E-5
     4665.005   3.634036E-5
     4665.661   3.630652E-5
     4666.316   3.627265E-5
     4666.972   3.623877E-5
      4667.63   3.620480E-5
     4668.287   3.617092E-5
     4668.943   3.613701E-5
     4669.599   3.610318E-5
     4670.255   3.603583E-5
     4670.912   3.591571E-5
     4671.568   3.579586E-5
     4672.225   3.567609E-5
     4672.881   3.555651E-5
     4673.538   3.543706E-5
     4674.195   3.531777E-5
     4674.852   3.519854E-5
     4675.509   3.507957E-5
     4676.164   3.496111E-5
     4676.821   3.484236E-5
     4677.478   3.472380E-5
     4678.138   3.460488E-5
     4678.795   3.448662E-5
     4679.453   3.436843E-5
     4680.111   3.423958E-5
     4680.769   3.405657E-5
     4681.426   3.387401E-5
     4682.087   3.369092E-5
     4682.745   3.350876E-5
     4683.403   3.332689E-5
     4684.062   3.314533E-5
      4684.72   3.296401E-5
     4685.375   3.278363E-5
     4686.034   3.260274E-5
     4686.693   3.242215E-5
     4687.352   3.224183E-5
      4688.01   3.206177E-5
     4688.669   3.188190E-5
     4689.328   3.170242E-5
     4689.987   3.152317E-5
     4690.646   3.136712E-5
     4691.308   3.121120E-5
     4691.968   3.105600E-5
     4692.627   3.090118E-5
     4693.287   3.074648E-5
     4693.946   3.059201E-5
     4694.606   3.043775E-5
     4695.266   3.028373E-5
     4695.926   3.012985E-5
     4696.586   2.997620E-5
     4697.246   2.982291E-5
     4697.906   2.966962E-5
     4698.566   2.951665E-5
     4699.227   2.936392E-5
     4699.887   2.921134E-5
     4700.548   2.914507E-5
     4701.208   2.909654E-5
     4701.869   2.904804E-5
      4702.53   2.899962E-5
     4703.191   2.895118E-5
     4703.852   2.890277E-5
     4704.513   2.885440E-5
     4705.174   2.880607E-5
     4705.835   2.875781E-5
       4706.5   2.870935E-5
     4707.161   2.866111E-5
     4707.823   2.861293E-5
     4708.484   2.856477E-5
     4709.146   2.851665E-5
     4709.808   2.846858E-5
      4710.47   2.853394E-5
     4711.132   2.864553E-5
     4711.794   2.875688E-5
     4712.454   2.886754E-5
     4713.116   2.897843E-5
     4713.778   2.908900E-5
     4714.441   2.919938E-5
     4715.106   2.930989E-5
     4715.769   2.941981E-5
     4716.432   2.952941E-5
     4717.095   2.963885E-5
     4717.757   2.974791E-5
      4718.42   2.985682E-5
     4719.084   2.996555E-5
      4719.75   3.007439E-5
     4720.413   3.029103E-5
     4721.074   3.057177E-5
     4721.737   3.085316E-5
     4722.401   3.113398E-5
     4723.065   3.141443E-5
     4723.729   3.169406E-5
     4724.393   3.197334E-5
     4725.057   3.225204E-5
     4725.721   3.253016E-5
     4726.385   3.280768E-5
     4727.049   3.308461E-5
     4727.713   3.336118E-5
     4728.378   3.363715E-5
     4729.042   3.391252E-5
     4729.707   3.418745E-5
     4730.375   3.451579E-5
      4731.04   3.488361E-5
     4731.704   3.525039E-5
     4732.369   3.561670E-5
     4733.035   3.598254E-5
       4733.7   3.634732E-5
     4734.365   3.671135E-5
      4735.03   3.707489E-5
     4735.696   3.743772E-5
     4736.359   3.779844E-5
     4737.024   3.815973E-5
      4737.69   3.852055E-5
     4738.356   3.888063E-5
     4739.025   3.924126E-5
     4739.691   3.959988E-5
     4740.357   3.986877E-5
     4741.023   4.006025E-5
     4741.689   4.025123E-5
     4742.359   4.044278E-5
     4743.025   4.063305E-5
     4743.692   4.082289E-5
     4744.358   4.101231E-5
     4745.023   4.120076E-5
     4745.689   4.138931E-5
     4746.356   4.157755E-5
     4747.024   4.176550E-5
     4747.691   4.195288E-5
     4748.358   4.213996E-5
     4749.025   4.232648E-5
     4749.693   4.251269E-5
     4750.361   4.246686E-5
     4751.028   4.222383E-5
     4751.699   4.198024E-5
     4752.367   4.173792E-5
     4753.034   4.149618E-5
     4753.703   4.125444E-5
     4754.371   4.101326E-5
     4755.039   4.077247E-5
     4755.707   4.053188E-5
     4756.375   4.029168E-5
     4757.044   4.005187E-5
     4757.712   3.981246E-5
     4758.381   3.957325E-5
      4759.05   3.933441E-5
     4759.719   3.909613E-5
     4760.385   3.870337E-5
     4761.054   3.819594E-5
     4761.724   3.768903E-5
     4762.396   3.718118E-5
     4763.065   3.667607E-5
     4763.734   3.617185E-5
     4764.404   3.566853E-5
     4765.073   3.516613E-5
     4765.743   3.466422E-5
     4766.416   3.416138E-5
     4767.085   3.366127E-5
     4767.755   3.316205E-5
     4768.426   3.266336E-5
     4769.096   3.216592E-5
     4769.763   3.167128E-5
     4770.434   3.119594E-5
     4771.104   3.073252E-5
     4771.775   3.027023E-5
     4772.445   2.980877E-5
     4773.116   2.934779E-5
     4773.787   2.888767E-5
     4774.458   2.842838E-5
     4775.132   2.796789E-5
     4775.803   2.751021E-5
     4776.474   2.705305E-5
     4777.146   2.659671E-5
     4777.817   2.614118E-5
     4778.488   2.568646E-5
      4779.16   2.523226E-5
     4779.832   2.477933E-5
     4780.503   2.445099E-5
     4781.175   2.416487E-5
     4781.847   2.387929E-5
      4782.52   2.359397E-5
     4783.191   2.330935E-5
     4783.864   2.302504E-5
     4784.536   2.274121E-5
     4785.208   2.245790E-5
     4785.881   2.217491E-5
     4786.554   2.189260E-5
     4787.227   2.161057E-5
     4787.899   2.132905E-5
     4788.572   2.104806E-5
     4789.246   2.076735E-5
     4789.918   2.048740E-5
     4790.594   2.035001E-5
     4791.268   2.023294E-5
     4791.941   2.011609E-5
     4792.615   1.999933E-5
     4793.288   1.988285E-5
     4793.962   1.976649E-5
     4794.636   1.965031E-5
      4795.31   1.953431E-5
     4795.983   1.941847E-5
     4796.655   1.930324E-5
     4797.329   1.918771E-5
     4798.003   1.907238E-5
     4798.678   1.895720E-5
     4799.355   1.884174E-5
     4800.029   1.873326E-5
     4800.704   1.876327E-5
     4801.379   1.879321E-5
     4802.054   1.882307E-5
     4802.729   1.885281E-5
