WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.507451E-19
PIVWV    r 9054.798
BANDW    r 539.4613
TPEAK    r 0.2482886
EQUVW    r 321.105
RECTW    r 1293.273
EMFLX    r 2.473441E-16
     5811.359   5.059235E-8
     5811.949   5.062799E-8
     5812.536   5.066351E-8
     5813.126   5.069923E-8
     5813.714   5.073476E-8
     5814.301   5.077031E-8
     5814.892   5.080607E-8
     5815.479   5.084172E-8
      5816.07   5.087757E-8
     5816.657   5.091313E-8
     5817.248   5.094894E-8
     5817.833   5.098445E-8
     5818.423   5.102032E-8
     5819.011   5.105601E-8
     5819.599   5.109175E-8
     5820.187   5.112715E-8
     5820.778   5.116203E-8
     5821.366   5.119670E-8
     5821.954   5.123141E-8
     5822.542   5.126611E-8
      5823.13   5.130087E-8
     5823.722   5.133584E-8
      5824.31   5.137063E-8
     5824.901   5.140560E-8
      5825.49   5.144041E-8
     5826.079   5.147520E-8
      5826.67   5.151026E-8
     5827.259   5.154510E-8
     5827.851   5.158011E-8
     5828.439   5.161501E-8
     5829.028   5.164995E-8
     5829.617   5.168483E-8
     5830.206   5.171864E-8
     5830.795   5.175045E-8
     5831.387   5.178246E-8
     5831.976   5.181431E-8
     5832.565   5.184620E-8
     5833.154   5.187805E-8
     5833.747   5.191012E-8
     5834.336   5.194197E-8
     5834.926   5.197388E-8
     5835.518   5.200600E-8
     5836.107   5.203796E-8
       5836.7   5.206998E-8
      5837.29   5.210191E-8
      5837.88   5.213388E-8
     5838.473   5.216605E-8
     5839.062   5.219809E-8
     5839.652   5.223007E-8
     5840.242   5.226267E-8
     5840.835   5.229640E-8
     5841.422   5.232984E-8
     5842.016   5.236366E-8
     5842.605   5.239724E-8
     5843.196   5.243087E-8
     5843.786   5.246454E-8
     5844.379   5.249836E-8
      5844.97   5.253204E-8
     5845.563   5.256587E-8
     5846.154   5.259955E-8
     5846.745   5.263329E-8
     5847.338   5.266722E-8
     5847.929   5.270102E-8
     5848.523   5.273495E-8
     5849.114   5.276873E-8
     5849.705   5.280253E-8
     5850.296   5.283530E-8
     5850.887   5.286696E-8
     5851.481   5.289883E-8
     5852.072   5.293056E-8
     5852.663   5.296227E-8
     5853.258   5.299420E-8
     5853.846   5.302580E-8
     5854.437   5.305751E-8
     5855.032   5.308940E-8
     5855.623   5.312119E-8
     5856.218   5.315315E-8
      5856.81   5.318500E-8
     5857.401   5.321681E-8
     5857.996   5.324879E-8
     5858.588   5.328065E-8
     5859.183   5.331266E-8
     5859.775   5.334454E-8
      5860.37   5.337937E-8
     5860.958   5.341556E-8
     5861.551   5.345199E-8
     5862.146   5.348863E-8
     5862.738   5.352512E-8
     5863.331   5.356157E-8
     5863.926   5.359819E-8
     5864.518   5.363466E-8
     5865.111   5.367117E-8
     5865.703   5.370770E-8
     5866.296   5.374427E-8
     5866.892   5.378097E-8
     5867.484   5.381755E-8
      5868.08   5.385432E-8
     5868.673   5.389092E-8
     5869.266   5.392756E-8
     5869.862   5.396446E-8
     5870.455   5.399738E-8
     5871.051   5.402933E-8
     5871.644   5.406113E-8
     5872.237   5.409297E-8
     5872.831   5.412483E-8
     5873.424   5.415668E-8
     5874.017   5.418855E-8
     5874.614   5.422056E-8
     5875.207   5.425242E-8
     5875.801   5.428436E-8
     5876.394   5.431623E-8
     5876.991   5.434832E-8
     5877.584   5.438025E-8
     5878.178   5.441219E-8
     5878.775   5.444430E-8
     5879.369   5.447628E-8
     5879.966   5.450845E-8
     5880.561   5.454389E-8
     5881.154   5.457954E-8
     5881.752   5.461544E-8
     5882.346   5.465113E-8
      5882.94   5.468684E-8
     5883.535   5.472259E-8
     5884.132   5.475850E-8
     5884.727   5.479430E-8
     5885.321   5.483007E-8
     5885.916   5.486591E-8
      5886.51   5.490169E-8
     5887.104   5.493753E-8
     5887.703   5.497361E-8
       5888.3   5.500965E-8
     5888.896   5.504553E-8
      5889.49   5.508142E-8
     5890.085   5.511750E-8
     5890.684   5.515500E-8
     5891.278   5.519226E-8
     5891.877   5.522980E-8
     5892.472   5.526711E-8
     5893.067   5.530442E-8
     5893.663   5.534178E-8
     5894.258   5.537915E-8
     5894.856   5.541678E-8
     5895.452   5.545419E-8
     5896.047   5.549159E-8
     5896.643   5.552905E-8
     5897.239   5.556654E-8
     5897.834   5.560406E-8
     5898.434   5.564173E-8
     5899.029   5.567921E-8
     5899.628   5.571696E-8
     5900.225   5.575320E-8
     5900.821   5.578720E-8
      5901.42   5.582127E-8
     5902.019   5.585527E-8
     5902.616   5.588926E-8
     5903.212   5.592325E-8
     5903.812   5.595742E-8
     5904.408   5.599139E-8
     5905.001   5.602521E-8
     5905.601   5.605940E-8
     5906.197   5.609343E-8
     5906.794   5.612749E-8
     5907.391   5.616155E-8
     5907.991   5.619577E-8
     5908.587   5.622992E-8
     5909.184   5.626407E-8
     5909.781   5.629818E-8
     5910.381   5.633159E-8
     5910.979   5.636433E-8
     5911.579   5.639728E-8
     5912.176   5.643007E-8
     5912.776   5.646301E-8
     5913.374   5.649579E-8
     5913.971   5.652863E-8
     5914.572   5.656170E-8
     5915.169   5.659458E-8
     5915.767   5.662739E-8
     5916.364   5.666028E-8
     5916.962   5.669321E-8
      5917.56   5.672609E-8
     5918.158   5.675901E-8
     5918.759   5.679214E-8
     5919.356   5.682507E-8
     5919.955   5.685802E-8
     5920.556   5.689599E-8
     5921.154   5.693417E-8
     5921.752   5.697232E-8
     5922.354   5.701072E-8
     5922.952   5.704893E-8
     5923.553   5.708732E-8
     5924.151   5.712553E-8
      5924.75   5.716385E-8
     5925.352   5.720231E-8
      5925.95   5.724060E-8
     5926.549   5.727895E-8
     5927.147   5.731734E-8
      5927.75   5.735591E-8
     5928.349   5.739430E-8
     5928.944   5.743243E-8
     5929.546   5.747114E-8
     5930.145   5.750904E-8
     5930.744   5.754524E-8
     5931.347   5.758166E-8
     5931.949   5.761811E-8
     5932.548   5.765441E-8
     5933.147   5.769070E-8
     5933.747   5.772698E-8
      5934.35   5.776351E-8
     5934.949   5.779991E-8
     5935.552   5.783644E-8
     5936.151   5.787283E-8
     5936.751   5.790922E-8
     5937.351   5.794566E-8
     5937.951   5.798216E-8
     5938.554   5.801872E-8
     5939.154   5.805512E-8
     5939.753   5.809162E-8
     5940.354   5.812754E-8
     5940.954   5.816307E-8
     5941.554   5.819868E-8
     5942.157   5.823451E-8
     5942.761   5.827028E-8
     5943.361   5.830593E-8
     5943.961   5.834163E-8
     5944.565   5.837745E-8
     5945.166   5.841308E-8
      5945.77   5.844898E-8
      5946.37   5.848469E-8
     5946.971   5.852044E-8
     5947.575   5.855633E-8
     5948.172   5.859185E-8
     5948.773   5.862760E-8
     5949.377   5.866358E-8
     5949.979   5.869939E-8
      5950.58   5.873661E-8
     5951.181   5.877389E-8
     5951.785   5.881141E-8
     5952.386   5.884871E-8
     5952.987   5.888601E-8
     5953.592   5.892367E-8
     5954.193   5.896108E-8
     5954.795   5.899850E-8
       5955.4   5.903609E-8
     5956.001   5.907344E-8
     5956.606   5.911111E-8
     5957.208   5.914857E-8
      5957.81   5.918610E-8
     5958.415   5.922384E-8
     5959.017   5.926137E-8
     5959.619   5.929891E-8
     5960.221   5.933731E-8
     5960.823   5.937718E-8
     5961.425   5.941707E-8
     5962.027   5.945695E-8
     5962.633   5.949711E-8
     5963.235   5.953709E-8
     5963.837   5.957705E-8
     5964.443   5.961730E-8
     5965.046   5.965735E-8
     5965.652   5.969755E-8
     5966.254   5.973757E-8
     5966.857   5.977765E-8
     5967.463   5.981801E-8
     5968.066   5.985817E-8
     5968.669   5.989831E-8
     5969.275   5.993869E-8
     5969.878   5.997889E-8
     5970.481   6.001621E-8
     5971.084   6.005283E-8
      5971.69   6.008965E-8
     5972.294   6.012630E-8
     5972.894   6.016275E-8
       5973.5   6.019964E-8
     5974.104   6.023635E-8
     5974.708   6.027307E-8
     5975.314   6.030998E-8
     5975.921   6.034684E-8
     5976.525   6.038357E-8
     5977.128   6.042028E-8
     5977.732   6.045705E-8
     5978.339   6.049404E-8
     5978.943   6.053087E-8
     5979.551   6.056788E-8
     5980.155   6.060427E-8
     5980.759   6.063944E-8
     5981.363   6.067468E-8
     5981.967   6.070999E-8
     5982.575   6.074544E-8
     5983.179   6.078070E-8
     5983.784   6.081597E-8
     5984.388   6.085119E-8
     5984.996   6.088655E-8
     5985.597   6.092162E-8
     5986.205   6.095706E-8
     5986.813   6.099251E-8
     5987.418   6.102786E-8
     5988.022   6.106319E-8
     5988.631   6.109862E-8
     5989.236   6.113390E-8
     5989.844   6.116939E-8
     5990.449   6.120624E-8
     5991.054   6.124364E-8
      5991.66   6.128103E-8
     5992.265   6.131842E-8
      5992.87   6.135591E-8
     5993.479   6.139349E-8
     5994.084   6.143086E-8
     5994.689   6.146837E-8
     5995.295   6.150588E-8
     5995.904   6.154351E-8
      5996.51   6.158094E-8
     5997.116   6.161844E-8
     5997.725   6.165614E-8
     5998.331   6.169365E-8
     5998.937   6.173114E-8
     5999.546   6.176889E-8
     6000.155   6.179618E-8
     6000.761   6.179285E-8
     6001.368   6.178955E-8
     6001.974   6.178627E-8
      6002.58   6.178298E-8
     6003.189   6.177967E-8
     6003.796   6.177632E-8
     6004.402   6.177298E-8
     6005.009   6.176963E-8
     6005.616   6.176629E-8
     6006.222   6.176298E-8
     6006.833   6.175966E-8
     6007.439   6.175631E-8
     6008.049   6.175295E-8
     6008.656   6.174955E-8
     6009.263   6.174619E-8
     6009.874   6.174285E-8
      6010.48   6.173757E-8
     6011.091   6.173174E-8
     6011.698   6.172590E-8
     6012.306   6.172007E-8
     6012.913   6.171426E-8
     6013.521   6.170851E-8
     6014.131   6.170269E-8
     6014.739   6.169682E-8
     6015.346   6.169103E-8
     6015.957   6.168523E-8
     6016.565   6.167942E-8
     6017.173   6.167359E-8
     6017.781   6.166773E-8
     6018.389   6.166186E-8
        6019.   6.165596E-8
     6019.608   6.165018E-8
     6020.219   6.164568E-8
     6020.827   6.164348E-8
     6021.436   6.164137E-8
     6022.047   6.163925E-8
     6022.655   6.163707E-8
     6023.264   6.163486E-8
     6023.875   6.163265E-8
     6024.484   6.163046E-8
     6025.093   6.162826E-8
     6025.701   6.162610E-8
      6026.31   6.162396E-8
     6026.922   6.162177E-8
     6027.531   6.161962E-8
      6028.14   6.161744E-8
     6028.749   6.161522E-8
     6029.361   6.161302E-8
     6029.967   6.161088E-8
     6030.579   6.161094E-8
     6031.192   6.161115E-8
     6031.801   6.161138E-8
      6032.41   6.161162E-8
     6033.023   6.161184E-8
     6033.632   6.161207E-8
     6034.245   6.161225E-8
     6034.855   6.161239E-8
     6035.464   6.161255E-8
     6036.074   6.161273E-8
     6036.684   6.161294E-8
     6037.294   6.161312E-8
     6037.907   6.161324E-8
     6038.517   6.161347E-8
     6039.127   6.161370E-8
     6039.737   6.161387E-8
      6040.35   6.161059E-8
      6040.96   6.160471E-8
     6041.571   6.159897E-8
     6042.185   6.159320E-8
     6042.795   6.158736E-8
     6043.405   6.158150E-8
     6044.019   6.157561E-8
     6044.633   6.156974E-8
     6045.244   6.156393E-8
     6045.854   6.155815E-8
     6046.465   6.155236E-8
     6047.076   6.154657E-8
      6047.69   6.154065E-8
     6048.301   6.153481E-8
     6048.912   6.152901E-8
     6049.523   6.152319E-8
     6050.134   6.151777E-8
     6050.745   6.151388E-8
     6051.359   6.151006E-8
     6051.971   6.150630E-8
     6052.585   6.150249E-8
     6053.197   6.149866E-8
     6053.809   6.149482E-8
     6054.423   6.149104E-8
     6055.035   6.148733E-8
      6055.65   6.148345E-8
     6056.262   6.147960E-8
     6056.874   6.147579E-8
     6057.485   6.147194E-8
     6058.097   6.146811E-8
     6058.712   6.146431E-8
     6059.325   6.146047E-8
     6059.937   6.145662E-8
     6060.549   6.145355E-8
     6061.164   6.145052E-8
     6061.776   6.144741E-8
     6062.389   6.144437E-8
     6063.001   6.144138E-8
     6063.617   6.143831E-8
     6064.229   6.143524E-8
     6064.846   6.143215E-8
     6065.458   6.142910E-8
     6066.071   6.142606E-8
     6066.687   6.142296E-8
       6067.3   6.141991E-8
     6067.916   6.141690E-8
     6068.529   6.141383E-8
     6069.142   6.141074E-8
     6069.755   6.140764E-8
     6070.368   6.140326E-8
     6070.981   6.139802E-8
     6071.595   6.139273E-8
     6072.211   6.138742E-8
     6072.825   6.138217E-8
     6073.438   6.137686E-8
     6074.055   6.137151E-8
     6074.669   6.136629E-8
     6075.282   6.136106E-8
     6075.899   6.135571E-8
     6076.513   6.135042E-8
      6077.13   6.134508E-8
     6077.744   6.133978E-8
     6078.358   6.133451E-8
     6078.976   6.132920E-8
      6079.59   6.132389E-8
     6080.204   6.131952E-8
     6080.818   6.131705E-8
     6081.432   6.131457E-8
      6082.05   6.131209E-8
     6082.661   6.130963E-8
     6083.279   6.130711E-8
     6083.894   6.130459E-8
     6084.508   6.130216E-8
     6085.126   6.129975E-8
     6085.744   6.129724E-8
     6086.355   6.129471E-8
     6086.974   6.129211E-8
     6087.588   6.128975E-8
     6088.207   6.128732E-8
     6088.822   6.128478E-8
      6089.44   6.128226E-8
     6090.055   6.127961E-8
      6090.67   6.127538E-8
     6091.286   6.127120E-8
     6091.901   6.126706E-8
      6092.52   6.126282E-8
     6093.135   6.125860E-8
     6093.751   6.125445E-8
     6094.366   6.125025E-8
     6094.982   6.124603E-8
     6095.598   6.124182E-8
     6096.217   6.123759E-8
     6096.836   6.123338E-8
     6097.452   6.122915E-8
     6098.068   6.122491E-8
     6098.684   6.122065E-8
     6099.303   6.121643E-8
     6099.919   6.121226E-8
     6100.539   6.120743E-8
     6101.155   6.120257E-8
     6101.771   6.119785E-8
     6102.388   6.119303E-8
     6103.004   6.118818E-8
     6103.624   6.118333E-8
     6104.241   6.117849E-8
     6104.857   6.117362E-8
     6105.474   6.116875E-8
     6106.094   6.116385E-8
     6106.711   6.115904E-8
     6107.328   6.115419E-8
     6107.948   6.114928E-8
     6108.565   6.114444E-8
     6109.182   6.113960E-8
     6109.803   6.113468E-8
      6110.42   6.113243E-8
     6111.037   6.113137E-8
     6111.658   6.113023E-8
     6112.275   6.112909E-8
     6112.896   6.112796E-8
      6113.51   6.112686E-8
     6114.131   6.112575E-8
     6114.749   6.112460E-8
     6115.367   6.112345E-8
     6115.984   6.112231E-8
     6116.602   6.112112E-8
     6117.223   6.111996E-8
     6117.841   6.111890E-8
     6118.459   6.111773E-8
     6119.081   6.111653E-8
     6119.699   6.111542E-8
     6120.317   6.111290E-8
     6120.938   6.110899E-8
     6121.557   6.110516E-8
     6122.179   6.110132E-8
     6122.797   6.109753E-8
     6123.416   6.109371E-8
     6124.038   6.108985E-8
     6124.653   6.108603E-8
     6125.275   6.108216E-8
     6125.894   6.107832E-8
     6126.516   6.107441E-8
     6127.135   6.107054E-8
      6127.75   6.106681E-8
     6128.373   6.106296E-8
     6128.992   6.105906E-8
     6129.611   6.105520E-8
     6130.233   6.105154E-8
     6130.856   6.104825E-8
     6131.472   6.104499E-8
     6132.095   6.104169E-8
     6132.714   6.103831E-8
     6133.337   6.103503E-8
     6133.957   6.103184E-8
      6134.58   6.102850E-8
     6135.199   6.102518E-8
     6135.816   6.102186E-8
     6136.439   6.101857E-8
     6137.059   6.101531E-8
     6137.682   6.101196E-8
     6138.302   6.100865E-8
     6138.922   6.100536E-8
     6139.542   6.100205E-8
     6140.163   6.099889E-8
     6140.783   6.099608E-8
     6141.407   6.099322E-8
      6142.03   6.099035E-8
     6142.651   6.098755E-8
     6143.271   6.098472E-8
     6143.892   6.098191E-8
     6144.516   6.097899E-8
     6145.137   6.097610E-8
     6145.761   6.097327E-8
     6146.381   6.097041E-8
     6147.002   6.096754E-8
     6147.624   6.096468E-8
     6148.245   6.096182E-8
     6148.869   6.095904E-8
      6149.49   6.095616E-8
     6150.111   6.095281E-8
     6150.732   6.094724E-8
     6151.357   6.094159E-8
     6151.979   6.093597E-8
       6152.6   6.093035E-8
     6153.225   6.092470E-8
     6153.847   6.091911E-8
     6154.468   6.091347E-8
     6155.093   6.090775E-8
     6155.715   6.090213E-8
     6156.337   6.089653E-8
     6156.962   6.089090E-8
     6157.584   6.088526E-8
     6158.206   6.087963E-8
     6158.828   6.087397E-8
     6159.454   6.086832E-8
     6160.076   6.086317E-8
     6160.698   6.086112E-8
     6161.321   6.085905E-8
     6161.943   6.085699E-8
     6162.569   6.085501E-8
     6163.191   6.085304E-8
     6163.817   6.085105E-8
      6164.44   6.084901E-8
     6165.063   6.084696E-8
     6165.686   6.084497E-8
     6166.312   6.084294E-8
     6166.938   6.084085E-8
     6167.561   6.083878E-8
     6168.184   6.083670E-8
     6168.807   6.083466E-8
     6169.434   6.083267E-8
     6170.053   6.083062E-8
      6170.68   6.082788E-8
     6171.303   6.082513E-8
      6171.93   6.082234E-8
      6172.55   6.081962E-8
     6173.174   6.081689E-8
     6173.801   6.081413E-8
     6174.424   6.081136E-8
     6175.048   6.080857E-8
     6175.675   6.080578E-8
     6176.303   6.080302E-8
     6176.923   6.080032E-8
     6177.551   6.079757E-8
     6178.178   6.079481E-8
     6178.802   6.079198E-8
     6179.426   6.078922E-8
     6180.054   6.078639E-8
     6180.678   6.078290E-8
     6181.299   6.077943E-8
     6181.927   6.077595E-8
     6182.551   6.077246E-8
     6183.179   6.076894E-8
     6183.801   6.076546E-8
     6184.429   6.076195E-8
     6185.053   6.075849E-8
     6185.678   6.075507E-8
     6186.303   6.075160E-8
     6186.931   6.074807E-8
      6187.56   6.074453E-8
     6188.185   6.074099E-8
      6188.81   6.073748E-8
     6189.438   6.073395E-8
     6190.063   6.073051E-8
