WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f122m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.809785E-16
PIVWV    r 1273.737
BANDW    r 90.86664
TPEAK    r 0.0095276
EQUVW    r 1.223294
RECTW    r 128.3948
EMFLX    r 7.300118E-14
     1471.101   6.151213E-4
     1471.203   6.146876E-4
     1471.305   6.142540E-4
     1471.407   6.138211E-4
     1471.508   6.133878E-4
     1471.609   6.129584E-4
     1471.711   6.125254E-4
     1471.813   6.120929E-4
     1471.915   6.116604E-4
     1472.017   6.112279E-4
     1472.119   6.107953E-4
     1472.219   6.103669E-4
     1472.322   6.099315E-4
     1472.424   6.094999E-4
     1472.526   6.090680E-4
     1472.628   6.086367E-4
      1472.73   6.082051E-4
     1472.831   6.077742E-4
     1472.933   6.073430E-4
     1473.035   6.069125E-4
     1473.137   6.064816E-4
     1473.239   6.060509E-4
     1473.341   6.056204E-4
     1473.443   6.051902E-4
     1473.544   6.047636E-4
     1473.647   6.043299E-4
     1473.749   6.039002E-4
      1473.85   6.034743E-4
     1473.952   6.030448E-4
     1474.054   6.026151E-4
     1474.156   6.021861E-4
     1474.258   6.017572E-4
      1474.36   6.013279E-4
     1474.462   6.008995E-4
     1474.564   6.004707E-4
     1474.666   6.000425E-4
     1474.768   5.996104E-4
      1474.87   5.991858E-4
     1474.972   5.987576E-4
     1475.074   5.983327E-4
     1475.176   5.979083E-4
     1475.278   5.974843E-4
      1475.38   5.970603E-4
     1475.482   5.966366E-4
     1475.584   5.962131E-4
     1475.686   5.957891E-4
     1475.787   5.953694E-4
     1475.889   5.949464E-4
     1475.991   5.945230E-4
     1476.094   5.941003E-4
     1476.196   5.936743E-4
     1476.299   5.932514E-4
       1476.4   5.928323E-4
     1476.502   5.924103E-4
     1476.605   5.919845E-4
     1476.707   5.915629E-4
     1476.809   5.911410E-4
     1476.911   5.907192E-4
     1477.013   5.903011E-4
     1477.115   5.898798E-4
     1477.217   5.894586E-4
     1477.319   5.890375E-4
     1477.422   5.886162E-4
     1477.524   5.881955E-4
     1477.626   5.877750E-4
     1477.727   5.873576E-4
      1477.83   5.869339E-4
     1477.932   5.865169E-4
     1478.035   5.860936E-4
     1478.137   5.856740E-4
     1478.239   5.852540E-4
     1478.342   5.848342E-4
     1478.444   5.844153E-4
     1478.546   5.839958E-4
     1478.648   5.835766E-4
     1478.751   5.831575E-4
     1478.853   5.827387E-4
     1478.954   5.823235E-4
     1479.057   5.819050E-4
      1479.16   5.814832E-4
     1479.261   5.810679E-4
     1479.364   5.806500E-4
     1479.466   5.802322E-4
     1479.568   5.798141E-4
     1479.671   5.793967E-4
     1479.773   5.789789E-4
     1479.875   5.785618E-4
     1479.978   5.781443E-4
      1480.08   5.777248E-4
     1480.182   5.773041E-4
     1480.285   5.768837E-4
     1480.387   5.764635E-4
      1480.49   5.760434E-4
     1480.592   5.756235E-4
     1480.695   5.752039E-4
     1480.797   5.747844E-4
     1480.899   5.743650E-4
     1481.002   5.739458E-4
     1481.104   5.735269E-4
     1481.207   5.731081E-4
     1481.308   5.726924E-4
     1481.411   5.722736E-4
     1481.513   5.718553E-4
     1481.616   5.714367E-4
     1481.718   5.710189E-4
     1481.821   5.706007E-4
     1481.923   5.701832E-4
     1482.026   5.697653E-4
     1482.128   5.693477E-4
     1482.231   5.689302E-4
     1482.334   5.685095E-4
     1482.436   5.680958E-4
     1482.538   5.676790E-4
     1482.641   5.672622E-4
     1482.744   5.668457E-4
     1482.846   5.664293E-4
     1482.949   5.660127E-4
     1483.051   5.655966E-4
     1483.153   5.651837E-4
     1483.256   5.647682E-4
     1483.359   5.643493E-4
     1483.461   5.639369E-4
     1483.564   5.635179E-4
     1483.667   5.631030E-4
     1483.769   5.626914E-4
     1483.872   5.622727E-4
     1483.975   5.618579E-4
     1484.078   5.614433E-4
      1484.18   5.610287E-4
     1484.283   5.606145E-4
     1484.385   5.602005E-4
     1484.487   5.597899E-4
      1484.59   5.593757E-4
     1484.693   5.589621E-4
     1484.795   5.585487E-4
     1484.898   5.581350E-4
        1485.   5.577254E-4
     1485.104   5.573086E-4
     1485.206   5.568960E-4
     1485.308   5.564865E-4
     1485.412   5.560708E-4
     1485.515   5.556582E-4
     1485.617   5.552458E-4
      1485.72   5.548335E-4
     1485.823   5.544215E-4
     1485.926   5.540097E-4
     1486.028   5.535979E-4
     1486.131   5.531865E-4
     1486.234   5.527752E-4
     1486.336   5.523674E-4
      1486.44   5.519530E-4
     1486.542   5.515417E-4
     1486.644   5.511346E-4
     1486.747   5.507237E-4
      1486.85   5.503135E-4
     1486.953   5.499030E-4
     1487.056   5.494927E-4
     1487.159   5.490829E-4
     1487.262   5.486729E-4
     1487.365   5.482631E-4
     1487.467   5.478535E-4
      1487.57   5.474446E-4
     1487.673   5.470353E-4
     1487.776   5.466263E-4
     1487.879   5.462169E-4
     1487.982   5.458082E-4
     1488.085   5.453997E-4
     1488.188   5.449914E-4
     1488.291   5.445832E-4
     1488.394   5.441746E-4
     1488.497   5.437669E-4
       1488.6   5.433588E-4
     1488.702   5.429543E-4
     1488.805   5.425471E-4
     1488.908   5.421396E-4
     1489.011   5.417322E-4
     1489.115   5.413222E-4
     1489.217   5.409184E-4
      1489.32   5.405117E-4
     1489.424   5.401016E-4
     1489.526   5.396986E-4
      1489.63   5.392889E-4
     1489.733   5.388828E-4
     1489.835   5.384803E-4
     1489.939   5.380713E-4
     1490.041   5.376671E-4
     1490.144   5.372579E-4
     1490.247   5.368484E-4
      1490.35   5.364396E-4
     1490.453   5.360305E-4
     1490.556   5.356250E-4
      1490.66   5.352136E-4
     1490.762   5.348082E-4
     1490.865   5.344000E-4
     1490.969   5.339889E-4
     1491.072   5.335810E-4
     1491.175   5.331733E-4
     1491.278   5.327657E-4
     1491.381   5.323611E-4
     1491.485   5.319510E-4
     1491.588   5.315436E-4
     1491.691   5.311366E-4
     1491.794   5.307301E-4
     1491.897   5.303237E-4
     1492.001   5.299167E-4
     1492.103   5.295137E-4
     1492.206   5.291076E-4
     1492.309   5.287015E-4
     1492.413   5.282960E-4
     1492.516   5.278901E-4
     1492.619   5.274846E-4
     1492.722   5.270791E-4
     1492.826   5.266739E-4
     1492.929   5.262688E-4
     1493.032   5.258639E-4
     1493.135   5.254592E-4
     1493.239   5.250547E-4
     1493.342   5.246504E-4
     1493.445   5.242463E-4
     1493.549   5.238423E-4
     1493.652   5.234382E-4
     1493.755   5.230345E-4
     1493.859   5.226307E-4
     1493.962   5.222275E-4
     1494.064   5.218273E-4
     1494.169   5.214212E-4
     1494.271   5.210213E-4
     1494.375   5.206185E-4
     1494.478   5.202157E-4
     1494.581   5.198132E-4
     1494.685   5.194108E-4
     1494.788   5.190086E-4
     1494.891   5.186067E-4
     1494.995   5.182048E-4
     1495.098   5.178032E-4
     1495.203   5.173984E-4
     1495.305   5.170000E-4
     1495.409   5.165990E-4
     1495.513   5.161948E-4
     1495.615   5.157971E-4
     1495.719   5.153965E-4
     1495.822   5.149957E-4
     1495.926   5.145951E-4
     1496.029   5.141952E-4
     1496.132   5.137982E-4
     1496.236   5.133949E-4
     1496.339   5.129984E-4
     1496.443   5.125987E-4
     1496.546   5.121992E-4
      1496.65   5.117999E-4
     1496.754   5.113975E-4
     1496.857   5.109988E-4
      1496.96   5.106033E-4
     1497.065   5.102009E-4
     1497.168   5.098027E-4
     1497.272   5.094044E-4
     1497.375   5.090059E-4
     1497.479   5.086082E-4
     1497.582   5.082135E-4
     1497.685   5.078156E-4
     1497.789   5.074183E-4
     1497.892   5.070208E-4
     1497.996   5.066235E-4
       1498.1   5.062264E-4
     1498.202   5.058326E-4
     1498.307   5.054327E-4
     1498.411   5.050360E-4
     1498.514   5.046396E-4
     1498.618   5.042434E-4
     1498.721   5.038474E-4
     1498.825   5.034511E-4
     1498.929   5.030555E-4
     1499.032   5.026599E-4
     1499.136   5.022642E-4
      1499.24   5.018692E-4
     1499.344   5.014738E-4
     1499.447   5.010786E-4
      1499.55   5.006873E-4
     1499.654   5.002925E-4
     1499.759   4.998946E-4
     1499.861   4.995035E-4
     1499.965   4.991092E-4
     1500.069   4.986886E-4
     1500.173   4.982546E-4
     1500.276   4.978209E-4
      1500.38   4.973875E-4
     1500.484   4.969542E-4
     1500.588   4.965207E-4
     1500.692   4.960878E-4
     1500.795   4.956554E-4
     1500.899   4.952226E-4
     1501.003   4.947904E-4
     1501.107   4.943580E-4
     1501.211   4.939258E-4
     1501.315   4.934944E-4
     1501.418   4.930627E-4
     1501.522   4.926313E-4
     1501.626   4.922000E-4
     1501.729   4.917725E-4
     1501.833   4.913417E-4
     1501.937   4.909111E-4
     1502.041   4.904807E-4
     1502.145   4.900506E-4
     1502.249   4.896207E-4
     1502.353   4.891874E-4
     1502.457   4.887611E-4
      1502.56   4.883318E-4
     1502.665   4.878988E-4
     1502.768   4.874735E-4
     1502.873   4.870410E-4
     1502.977   4.866126E-4
      1503.08   4.861875E-4
     1503.184   4.857591E-4
     1503.288   4.853311E-4
     1503.392   4.849031E-4
     1503.496   4.844754E-4
       1503.6   4.840479E-4
     1503.703   4.836242E-4
     1503.807   4.831972E-4
     1503.912   4.827669E-4
     1504.015   4.823438E-4
      1504.12   4.819139E-4
     1504.224   4.814873E-4
     1504.328   4.810649E-4
     1504.432   4.806353E-4
     1504.536   4.802098E-4
     1504.641   4.797841E-4
     1504.745   4.793591E-4
     1504.849   4.789338E-4
     1504.953   4.785088E-4
     1505.056   4.780875E-4
      1505.16   4.776629E-4
     1505.264   4.772385E-4
     1505.369   4.768144E-4
     1505.473   4.763904E-4
     1505.577   4.759668E-4
     1505.681   4.755433E-4
     1505.785   4.751200E-4
     1505.889   4.746966E-4
     1505.993   4.742738E-4
     1506.098   4.738512E-4
     1506.202   4.734283E-4
     1506.306   4.730063E-4
      1506.41   4.725839E-4
     1506.514   4.721622E-4
     1506.619   4.717403E-4
     1506.723   4.713187E-4
     1506.827   4.708971E-4
     1506.931   4.704759E-4
     1507.035   4.700582E-4
      1507.14   4.696340E-4
     1507.243   4.692169E-4
     1507.347   4.687965E-4
     1507.452   4.683764E-4
     1507.556   4.679565E-4
      1507.66   4.675363E-4
     1507.765   4.671169E-4
     1507.869   4.666976E-4
     1507.973   4.662782E-4
     1508.077   4.658594E-4
     1508.182   4.654403E-4
     1508.286   4.650216E-4
      1508.39   4.646034E-4
     1508.496   4.641816E-4
     1508.599   4.637669E-4
     1508.703   4.633489E-4
     1508.808   4.629312E-4
     1508.912   4.625137E-4
     1509.017   4.620966E-4
     1509.121   4.616795E-4
     1509.225   4.612627E-4
     1509.329   4.608491E-4
     1509.433   4.604328E-4
     1509.538   4.600165E-4
     1509.642   4.596002E-4
     1509.747   4.591812E-4
     1509.852   4.587657E-4
     1509.955   4.583533E-4
     1510.061   4.579330E-4
     1510.164   4.575185E-4
      1510.27   4.570979E-4
     1510.374   4.566805E-4
     1510.479   4.562633E-4
     1510.583   4.558463E-4
     1510.687   4.554330E-4
     1510.791   4.550166E-4
     1510.896   4.546003E-4
        1511.   4.541842E-4
     1511.105   4.537679E-4
     1511.208   4.533557E-4
     1511.314   4.529369E-4
     1511.418   4.525214E-4
     1511.522   4.521099E-4
     1511.628   4.516913E-4
     1511.732   4.512769E-4
     1511.837   4.508622E-4
     1511.941   4.504476E-4
     1512.046   4.500339E-4
      1512.15   4.496199E-4
     1512.255   4.492061E-4
      1512.36   4.487926E-4
     1512.464   4.483793E-4
     1512.568   4.479696E-4
     1512.673   4.475566E-4
     1512.778   4.471406E-4
     1512.882   4.467311E-4
     1512.987   4.463189E-4
     1513.091   4.459065E-4
     1513.196   4.454947E-4
     1513.301   4.450832E-4
     1513.405   4.446714E-4
      1513.51   4.442600E-4
     1513.615   4.438491E-4
     1513.719   4.434381E-4
     1513.824   4.430272E-4
     1513.929   4.426166E-4
     1514.034   4.422062E-4
     1514.138   4.417960E-4
     1514.243   4.413861E-4
     1514.348   4.409764E-4
     1514.453   4.405669E-4
     1514.557   4.401577E-4
     1514.662   4.397487E-4
     1514.766   4.393428E-4
     1514.872   4.389309E-4
     1514.976   4.385255E-4
      1515.08   4.381173E-4
     1515.185   4.377089E-4
      1515.29   4.373013E-4
     1515.395   4.368934E-4
       1515.5   4.364857E-4
     1515.604   4.360788E-4
     1515.709   4.356715E-4
     1515.814   4.352646E-4
      1515.92   4.348545E-4
     1516.025   4.344480E-4
     1516.129   4.340449E-4
     1516.234   4.336389E-4
     1516.339   4.332297E-4
     1516.443   4.328270E-4
     1516.548   4.324215E-4
     1516.653   4.320159E-4
     1516.758   4.316110E-4
     1516.862   4.312092E-4
     1516.968   4.308013E-4
     1517.072   4.303999E-4
     1517.177   4.299954E-4
     1517.282   4.295916E-4
     1517.388   4.291843E-4
     1517.493   4.287804E-4
     1517.598   4.283769E-4
     1517.702   4.279768E-4
     1517.808   4.275705E-4
     1517.913   4.271674E-4
     1518.018   4.267648E-4
     1518.123   4.263624E-4
     1518.228   4.259602E-4
     1518.332   4.255610E-4
     1518.437   4.251592E-4
     1518.542   4.247572E-4
     1518.647   4.243559E-4
     1518.752   4.239543E-4
     1518.857   4.235530E-4
     1518.962   4.231523E-4
     1519.066   4.227547E-4
     1519.172   4.223508E-4
     1519.277   4.219504E-4
     1519.382   4.215502E-4
     1519.488   4.211503E-4
     1519.593   4.207505E-4
     1519.698   4.203509E-4
     1519.803   4.199518E-4
     1519.908   4.195527E-4
     1520.013   4.191537E-4
     1520.118   4.187529E-4
     1520.223   4.183527E-4
     1520.328   4.179557E-4
     1520.433   4.175560E-4
     1520.539   4.171529E-4
     1520.643   4.167564E-4
     1520.748   4.163575E-4
     1520.854   4.159583E-4
     1520.959   4.155593E-4
     1521.064   4.151606E-4
     1521.169   4.147621E-4
     1521.275   4.143638E-4
      1521.38   4.139657E-4
     1521.485   4.135680E-4
     1521.591   4.131671E-4
     1521.695   4.127730E-4
     1521.801   4.123754E-4
     1521.906   4.119785E-4
     1522.011   4.115818E-4
     1522.117   4.111849E-4
     1522.222   4.107888E-4
     1522.327   4.103923E-4
     1522.432   4.099961E-4
     1522.537   4.096033E-4
     1522.642   4.092080E-4
     1522.748   4.088125E-4
     1522.853   4.084171E-4
     1522.958   4.080221E-4
     1523.064   4.076273E-4
     1523.169   4.072327E-4
     1523.274   4.068383E-4
      1523.38   4.064442E-4
     1523.486   4.060466E-4
     1523.591   4.056529E-4
     1523.696   4.052627E-4
     1523.802   4.048657E-4
     1523.907   4.044727E-4
     1524.012   4.040827E-4
     1524.117   4.036902E-4
     1524.223   4.032974E-4
     1524.328   4.029049E-4
     1524.434   4.025125E-4
     1524.539   4.021205E-4
     1524.644   4.017318E-4
     1524.749   4.013401E-4
     1524.856   4.009461E-4
     1524.961   4.005544E-4
     1525.067   4.001655E-4
     1525.172   3.997780E-4
     1525.277   3.993938E-4
     1525.383   3.990036E-4
     1525.489   3.986163E-4
     1525.594   3.982297E-4
       1525.7   3.978429E-4
     1525.805   3.974568E-4
     1525.911   3.970704E-4
     1526.016   3.966873E-4
     1526.121   3.963014E-4
     1526.227   3.959162E-4
     1526.332   3.955307E-4
     1526.438   3.951454E-4
     1526.543   3.947603E-4
     1526.649   3.943756E-4
     1526.755   3.939910E-4
      1526.86   3.936062E-4
     1526.966   3.932220E-4
     1527.071   3.928381E-4
     1527.177   3.924544E-4
     1527.283   3.920705E-4
     1527.388   3.916873E-4
     1527.494   3.913039E-4
       1527.6   3.909211E-4
     1527.705   3.905381E-4
     1527.811   3.901553E-4
     1527.916   3.897759E-4
     1528.022   3.893909E-4
     1528.128   3.890088E-4
     1528.233   3.886300E-4
     1528.339   3.882483E-4
     1528.444   3.878670E-4
      1528.55   3.874857E-4
     1528.656   3.871043E-4
     1528.762   3.867235E-4
     1528.867   3.863430E-4
     1528.973   3.859622E-4
     1529.079   3.855822E-4
     1529.185   3.852019E-4
      1529.29   3.848223E-4
     1529.396   3.844424E-4
     1529.503   3.840602E-4
     1529.608   3.836838E-4
     1529.714   3.833046E-4
     1529.819   3.829257E-4
     1529.925   3.825469E-4
     1530.031   3.821682E-4
     1530.137   3.817889E-4
     1530.242   3.814130E-4
     1530.348   3.810341E-4
     1530.454   3.806555E-4
     1530.559   3.802772E-4
     1530.665   3.798986E-4
